,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
91,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,31,4,4,1.0
92,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,32,4,0,0.0
93,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,33,4,0,0.0
94,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,34,4,0,0.0
95,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,35,4,4,1.0
96,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,36,4,0,0.0
97,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,37,4,4,1.0
98,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,38,4,0,0.0
99,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,39,4,4,1.0
100,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,40,4,4,1.0
101,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,41,4,0,0.0
102,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,42,4,4,1.0
103,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,43,4,4,1.0
104,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,44,4,0,0.0
105,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,45,4,4,1.0
106,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,46,4,0,0.0
107,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,47,4,4,1.0
108,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,48,4,4,1.0
109,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,49,4,4,1.0
110,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,50,4,0,0.0
111,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,51,4,4,1.0
112,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,52,4,0,0.0
113,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,53,4,0,0.0
114,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,54,4,4,1.0
115,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,55,4,0,0.0
116,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,56,4,4,1.0
117,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,57,4,4,1.0
118,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,58,4,4,1.0
119,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,59,4,4,1.0
120,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,60,4,0,0.0
121,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,61,4,4,1.0
122,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,62,4,0,0.0
123,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,63,4,0,0.0
124,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,64,4,4,1.0
125,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,65,4,0,0.0
126,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,66,4,4,1.0
127,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,67,4,4,1.0
128,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,68,4,0,0.0
129,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,69,4,4,1.0
130,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,70,4,0,0.0
131,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,71,4,0,0.0
132,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,72,4,4,1.0
133,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,73,4,4,1.0
134,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,74,4,0,0.0
135,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,75,4,0,0.0
136,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,76,4,0,0.0
137,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,77,4,4,1.0
138,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,78,4,0,0.0
139,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,79,4,0,0.0
140,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,80,4,4,1.0
141,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,81,4,0,0.0
142,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,82,4,4,1.0
143,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,83,4,0,0.0
144,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,84,4,0,0.0
145,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,85,4,0,0.0
146,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,86,4,0,0.0
147,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,87,4,0,0.0
148,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,88,4,4,1.0
149,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,89,4,4,1.0
150,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,90,4,4,1.0
151,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,91,4,4,1.0
152,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,92,4,4,1.0
153,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,93,4,4,1.0
154,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,94,4,4,1.0
155,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,95,4,4,1.0
156,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,96,4,4,1.0
157,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,97,4,4,1.0
158,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,98,4,4,1.0
159,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,99,4,0,0.0
160,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,100,4,4,1.0
161,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,101,4,4,1.0
162,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,102,4,4,1.0
163,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,103,4,4,1.0
164,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,104,4,4,1.0
165,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,105,4,4,1.0
166,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,106,4,0,0.0
167,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,107,4,4,1.0
168,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,108,4,4,1.0
169,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,109,4,0,0.0
170,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,110,4,4,1.0
171,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,111,4,4,1.0
172,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,112,4,0,0.0
173,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,113,4,0,0.0
174,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,114,4,4,1.0
175,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,115,4,4,1.0
176,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,116,4,4,1.0
177,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,117,4,4,1.0
178,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,118,4,4,1.0
179,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,119,4,0,0.0
180,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,120,4,4,1.0
181,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,121,4,0,0.0
182,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,122,4,4,1.0
183,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,123,4,4,1.0
184,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,124,4,4,1.0
185,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,125,4,0,0.0
186,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,126,4,0,0.0
187,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,127,4,4,1.0
188,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,128,4,0,0.0
189,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,129,4,0,0.0
190,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,130,4,0,0.0
191,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,131,4,0,0.0
192,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,132,4,4,1.0
193,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,133,4,0,0.0
194,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,134,4,0,0.0
195,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,135,4,0,0.0
196,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,136,4,0,0.0
197,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,137,4,4,1.0
198,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,138,4,0,0.0
199,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,139,4,4,1.0
200,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,140,4,4,1.0
201,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,141,4,0,0.0
202,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,142,4,0,0.0
203,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,143,4,0,0.0
204,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,144,4,4,1.0
205,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,145,4,4,1.0
206,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,146,4,4,1.0
207,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,147,4,4,1.0
208,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,148,4,0,0.0
209,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,149,4,4,1.0
210,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,150,4,0,0.0
211,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,151,4,0,0.0
212,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,152,4,4,1.0
213,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,153,4,4,1.0
214,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,154,4,4,1.0
215,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,155,4,4,1.0
216,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,156,4,4,1.0
217,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,157,4,4,1.0
218,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,158,4,4,1.0
219,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,159,4,0,0.0
220,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,160,4,0,0.0
221,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,161,4,0,0.0
222,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,162,4,4,1.0
223,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,163,4,0,0.0
224,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,164,4,0,0.0
225,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,165,4,4,1.0
226,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,166,4,4,1.0
227,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,167,4,4,1.0
228,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,168,4,0,0.0
229,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,169,4,4,1.0
230,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,170,4,4,1.0
231,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,171,4,4,1.0
232,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,172,4,4,1.0
233,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,173,4,4,1.0
234,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,174,4,0,0.0
235,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,175,4,0,0.0
236,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,176,4,4,1.0
237,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,177,4,0,0.0
238,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,178,4,4,1.0
239,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,179,4,0,0.0
240,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,180,4,0,0.0
241,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,181,4,0,0.0
242,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,182,4,4,1.0
243,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,183,4,0,0.0
244,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,184,4,0,0.0
245,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,185,4,0,0.0
246,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,186,4,0,0.0
247,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,187,4,0,0.0
248,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,188,4,4,1.0
249,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,189,4,0,0.0
250,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,190,4,0,0.0
251,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,191,4,4,1.0
252,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,192,4,4,1.0
253,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,193,4,0,0.0
254,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,194,4,4,1.0
255,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,195,4,4,1.0
256,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,196,4,4,1.0
257,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,197,4,4,1.0
258,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,198,4,0,0.0
259,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,199,4,0,0.0
260,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,200,4,0,0.0
261,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,201,4,0,0.0
262,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,202,4,0,0.0
263,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,203,4,4,1.0
264,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,204,4,4,1.0
265,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,205,4,4,1.0
266,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,206,4,4,1.0
267,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,207,4,4,1.0
268,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,208,4,0,0.0
269,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,209,4,0,0.0
270,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,210,4,4,1.0
271,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,211,4,0,0.0
272,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,212,4,0,0.0
273,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,213,4,4,1.0
274,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,214,4,0,0.0
275,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,215,4,4,1.0
276,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,216,4,4,1.0
277,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,217,4,4,1.0
278,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,218,4,0,0.0
279,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,219,4,4,1.0
280,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,220,4,0,0.0
281,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,221,4,0,0.0
282,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,222,4,0,0.0
283,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,223,4,4,1.0
284,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,224,4,0,0.0
285,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,225,4,4,1.0
286,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,226,4,4,1.0
287,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,227,4,4,1.0
288,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,228,4,0,0.0
289,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,229,4,0,0.0
290,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,230,4,4,1.0
291,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,231,4,4,1.0
292,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,232,4,0,0.0
293,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,233,4,0,0.0
294,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,234,4,4,1.0
295,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,235,4,0,0.0
296,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,236,4,0,0.0
297,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,237,4,0,0.0
298,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,238,4,4,1.0
299,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,239,4,0,0.0
300,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,240,4,4,1.0
301,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,241,4,0,0.0
302,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,242,4,0,0.0
303,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,243,4,4,1.0
304,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,244,4,4,1.0
305,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,245,4,0,0.0
306,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,246,4,4,1.0
307,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,247,4,4,1.0
308,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,248,4,0,0.0
309,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,249,4,4,1.0
310,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,250,4,0,0.0
311,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,251,4,0,0.0
312,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,252,4,0,0.0
313,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,253,4,4,1.0
314,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,254,4,0,0.0
315,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,255,4,0,0.0
316,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,256,4,4,1.0
317,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,257,4,0,0.0
318,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,258,4,0,0.0
319,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,259,4,0,0.0
320,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,260,4,0,0.0
321,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,261,4,4,1.0
322,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,262,4,4,1.0
323,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,263,4,0,0.0
324,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,264,4,0,0.0
325,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,265,4,4,1.0
326,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,266,4,0,0.0
327,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,267,4,0,0.0
328,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,268,4,0,0.0
329,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,269,4,0,0.0
330,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,270,4,4,1.0
331,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,271,4,4,1.0
332,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,272,4,0,0.0
333,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,273,4,0,0.0
334,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,274,4,0,0.0
335,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,275,4,0,0.0
336,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,276,4,0,0.0
337,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,277,4,4,1.0
338,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,278,4,0,0.0
339,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,279,4,4,1.0
340,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,280,4,0,0.0
341,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,281,4,0,0.0
342,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,282,4,0,0.0
343,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,283,4,0,0.0
344,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,284,4,4,1.0
345,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,285,4,4,1.0
346,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,286,4,4,1.0
347,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,287,4,4,1.0
348,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,288,4,4,1.0
349,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,289,4,4,1.0
350,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,290,4,4,1.0
351,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,291,4,4,1.0
352,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,292,4,0,0.0
353,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,293,4,4,1.0
354,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,294,4,4,1.0
355,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,295,4,0,0.0
356,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,296,4,0,0.0
357,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,297,4,4,1.0
358,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,298,4,4,1.0
359,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,299,4,0,0.0
360,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,300,4,4,1.0
361,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,301,4,4,1.0
362,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,302,4,0,0.0
363,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,303,4,0,0.0
364,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,304,4,0,0.0
365,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,305,4,4,1.0
366,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,306,4,0,0.0
367,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,307,4,0,0.0
368,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,308,4,4,1.0
369,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,309,4,0,0.0
370,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,310,4,0,0.0
371,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,311,4,4,1.0
372,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,312,4,4,1.0
373,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,313,4,0,0.0
374,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,314,4,0,0.0
375,llama-3.1-70B-instruct,cruxeval_input_cot,1.0,-1,315,4,0,0.0
