,example_id,min_elo,num_solved,models,acc,tau,example_link
10,2791,1004.1675867488708,13,"['DSCoder-33b-Ins' 'LLama3-70b-Ins' 'WCoder-33B-V1.1' 'CodeQwen15-7B'
 'CodeQwen15-7B-Chat' 'GPT-4-Turbo-1106' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-05-13' 'Claude-3-Opus' 'DSCoder-33b-Base' 'Mistral-Large'
 'Mixtral-8x22B-Ins' 'OC-DS-33B']",0.22413793103448276,0.5054079033039405,2791
11,abc337_e,,0,[],0.0,,abc337_e
12,abc324_c,1034.9944288375727,2,['WCoder-33B-V1.1' 'Claude-3-Opus'],0.034482758620689655,0.21846527484126238,abc324_c
13,abc342_b,970.7619990348817,31,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'Eurux-8x22b-NCA (n=1)'
 'Cllama-34b-Ins' 'Cllama-13b-Ins' 'LLama3-70b-Ins' 'WCoder-33B-V1.1'
 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B' 'GPT-3.5-Turbo-0301'
 'GPT-3.5-Turbo-0125' 'GPT-4-Turbo-1106' 'GPT-4O-2024-05-13'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'StarCoder2-15b' 'DSCoder-33b-Base'
 'DSCoder-6.7b-Base' 'CodeGemma-7b-Base' 'LLama3-70b-Base' 'Mistral-Large'
 'Mixtral-8x22B-Ins' 'OC-DS-33B' 'OC-DS-6.7B']",0.5344827586206896,0.4616370677683391,abc342_b
14,3262,1013.8261181248449,1,['CodeQwen15-7B-Chat'],0.017241379310344827,0.08796094966281404,3262
15,abc313_a,1014.7050147723343,5,"['GPT-4-Turbo-2024-04-09' 'Claude-2' 'Claude-3-Haiku'
 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)']",0.08620689655172414,0.29160700018956054,abc313_a
16,2879,,0,[],0.0,,2879
17,abc328_a,945.8432723111073,54,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'DSCoder-1.3b-Ins'
 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins'
 'Cllama-13b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins' 'WCoder-34B-V1'
 'WCoder-33B-V1.1' 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B'
 'Qwen-1.5-72B-Chat' 'CodeQwen15-7B' 'CodeQwen15-7B-Chat'
 'GPT-3.5-Turbo-0301' 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'MagiCoderS-CL-7B' 'StarCoder2-3b' 'StarCoder2-7b'
 'StarCoder2-15b' 'CodeLlama-34b-Base' 'CodeLlama-13b-Base'
 'CodeLlama-7b-Base' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base'
 'CodeGemma-7b-Base' 'CodeGemma-2b-Base' 'Gemma-7b-Base' 'LLama3-70b-Base'
 'LLama3-8b-Base' 'Mistral-Large' 'Mixtral-8x22B-Ins' 'Mixtral-8x7B-Ins'
 'OC-DS-33B' 'OC-DS-6.7B' 'OC-DS-1.3B' 'Command-R' 'Command-R+']",0.9310344827586207,0.3280142935923346,abc328_a
18,abc320_a,936.8256847662057,58,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'DSCoder-1.3b-Ins'
 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins'
 'Cllama-13b-Ins' 'Cllama-7b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins'
 'WCoder-34B-V1' 'WCoder-33B-V1.1' 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B'
 'Qwen-1.5-72B-Chat' 'CodeQwen15-7B' 'CodeQwen15-7B-Chat'
 'GPT-3.5-Turbo-0301' 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'MagiCoderS-CL-7B' 'StarCoder2-3b' 'StarCoder2-7b'
 'StarCoder2-15b' 'CodeLlama-34b-Base' 'CodeLlama-13b-Base'
 'CodeLlama-7b-Base' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base'
 'DSCoder-1.3b-Base' 'CodeGemma-7b-Base' 'CodeGemma-2b-Base'
 'Gemma-7b-Base' 'Gemma-2b-Base' 'LLama3-70b-Base' 'LLama3-8b-Base'
 'Mistral-Large' 'Mixtral-8x22B-Ins' 'Mixtral-8x7B-Ins' 'OC-DS-33B'
 'OC-DS-6.7B' 'OC-DS-1.3B' 'StableCode-3B' 'Command-R' 'Command-R+']",1.0,,abc320_a
19,abc340_b,936.8256847662057,56,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'DSCoder-1.3b-Ins'
 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins'
 'Cllama-13b-Ins' 'Cllama-7b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins'
 'WCoder-34B-V1' 'WCoder-33B-V1.1' 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B'
 'Qwen-1.5-72B-Chat' 'CodeQwen15-7B' 'GPT-3.5-Turbo-0301'
 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'StarCoder2-3b' 'StarCoder2-7b' 'StarCoder2-15b'
 'CodeLlama-34b-Base' 'CodeLlama-13b-Base' 'CodeLlama-7b-Base'
 'DSCoder-33b-Base' 'DSCoder-6.7b-Base' 'DSCoder-1.3b-Base'
 'CodeGemma-7b-Base' 'CodeGemma-2b-Base' 'Gemma-7b-Base' 'Gemma-2b-Base'
 'LLama3-70b-Base' 'LLama3-8b-Base' 'Mistral-Large' 'Mixtral-8x22B-Ins'
 'Mixtral-8x7B-Ins' 'OC-DS-33B' 'OC-DS-6.7B' 'OC-DS-1.3B' 'StableCode-3B'
 'Command-R' 'Command-R+']",0.9655172413793104,0.013944592011144409,abc340_b
20,3104,1013.8261181248449,3,['CodeQwen15-7B-Chat' 'GPT-4O-2024-05-13' 'Gemini-Pro-1.5 (May)'],0.05172413793103448,0.25849691808088787,3104
21,abc308_e,,0,[],0.0,,abc308_e
22,abc306_b,936.8256847662057,53,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'DSCoder-1.3b-Ins'
 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins'
 'Cllama-13b-Ins' 'Cllama-7b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins'
 'WCoder-33B-V1.1' 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B' 'CodeQwen15-7B'
 'CodeQwen15-7B-Chat' 'GPT-3.5-Turbo-0301' 'GPT-3.5-Turbo-0125'
 'GPT-4-0613' 'GPT-4-Turbo-1106' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-05-13' 'Claude-2' 'Claude-Instant-1' 'Claude-3-Opus'
 'Claude-3-Sonnet' 'Claude-3-Haiku' 'Gemini-Pro'
 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'MagiCoderS-CL-7B' 'StarCoder2-3b' 'StarCoder2-7b'
 'StarCoder2-15b' 'CodeLlama-34b-Base' 'CodeLlama-13b-Base'
 'CodeLlama-7b-Base' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base'
 'DSCoder-1.3b-Base' 'CodeGemma-7b-Base' 'CodeGemma-2b-Base'
 'Gemma-7b-Base' 'Gemma-2b-Base' 'LLama3-70b-Base' 'LLama3-8b-Base'
 'Mistral-Large' 'Mixtral-8x22B-Ins' 'OC-DS-33B' 'OC-DS-6.7B' 'Command-R'
 'Command-R+']",0.9137931034482759,0.24325765300787175,abc306_b
23,3019,995.3934473887734,8,"['DSCoder-6.7b-Ins' 'WCoder-33B-V1.1' 'CodeQwen15-7B' 'CodeQwen15-7B-Chat'
 'GPT-4O-2024-05-13' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base' 'OC-DS-6.7B']",0.13793103448275862,0.2189039407347604,3019
24,3240,,0,[],0.0,,3240
25,3329,1021.7439358027245,3,['GPT-4-Turbo-1106' 'GPT-4-Turbo-2024-04-09' 'Claude-3-Sonnet'],0.05172413793103448,0.26998566999559404,3329
26,abc320_e,1113.2267637448533,1,['GPT-4O-2024-05-13'],0.017241379310344827,0.18569533817705186,abc320_e
27,2915,1004.1675867488708,5,"['CodeQwen15-7B' 'CodeQwen15-7B-Chat' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13']",0.08620689655172414,0.3067161711838383,2915
28,3223,,0,[],0.0,,3223
29,abc334_e,1051.9279771851905,2,['GPT-4-Turbo-2024-04-09' 'Claude-3-Opus'],0.034482758620689655,0.24170626152650307,abc334_e
30,3211,,0,[],0.0,,3211
31,2810,1013.8261181248449,4,"['DSCoder-33b-Ins' 'WCoder-33B-V1.1' 'CodeQwen15-7B-Chat'
 'DSCoder-33b-Base']",0.06896551724137931,0.2309488393660315,2810
32,3210,945.8432723111073,35,"['DSCoder-33b-Ins' 'DSCoder-1.3b-Ins' 'Eurux-8x22b-NCA (n=1)'
 'Cllama-13b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins' 'WCoder-34B-V1'
 'WCoder-33B-V1.1' 'Phind-34B-V2' 'Smaug-2-72B' 'Qwen-1.5-72B-Chat'
 'CodeQwen15-7B' 'CodeQwen15-7B-Chat' 'GPT-3.5-Turbo-0301'
 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Haiku' 'Gemini-Pro'
 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'StarCoder2-15b' 'DSCoder-6.7b-Base'
 'CodeGemma-7b-Base' 'Mistral-Large' 'Mixtral-8x22B-Ins' 'OC-DS-33B'
 'OC-DS-6.7B' 'OC-DS-1.3B']",0.603448275862069,0.47072304739616694,3210
33,2868,1004.1675867488708,7,"['DSCoder-33b-Ins' 'WCoder-33B-V1.1' 'CodeQwen15-7B' 'GPT-4-0613'
 'Claude-2' 'MagiCoderS-DS-6.7B' 'OC-DS-6.7B']",0.1206896551724138,0.2564458594134011,2868
34,abc341_a,959.2435031982842,25,"['DSCoder-6.7b-Ins' 'Eurus-70B-SFT (n=1)' 'LLama3-70b-Ins'
 'WCoder-33B-V1.1' 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Gemini-Pro'
 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)' 'StarCoder2-3b'
 'StarCoder2-15b' 'CodeLlama-34b-Base' 'DSCoder-33b-Base' 'Gemma-7b-Base'
 'LLama3-70b-Base' 'Mistral-Large' 'Mixtral-8x22B-Ins' 'OC-DS-33B'
 'Command-R+']",0.43103448275862066,0.4273041832899657,abc341_a
35,3190,,0,[],0.0,,3190
36,abc321_e,,0,[],0.0,,abc321_e
37,abc313_c,1081.0404278040764,2,['GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13'],0.034482758620689655,0.26029905087469557,abc313_c
38,abc315_d,,0,[],0.0,,abc315_d
39,abc305_b,964.5689934108872,30,"['DSCoder-33b-Ins' 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)'
 'LLama3-70b-Ins' 'DBRX-Ins' 'CodeQwen15-7B' 'GPT-3.5-Turbo-0301'
 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-Instant-1'
 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'CodeLlama-34b-Base' 'DSCoder-33b-Base'
 'DSCoder-6.7b-Base' 'CodeGemma-7b-Base' 'Gemma-7b-Base' 'LLama3-70b-Base'
 'LLama3-8b-Base' 'Mistral-Large' 'Mixtral-8x22B-Ins' 'OC-DS-33B'
 'Command-R+']",0.5172413793103449,0.5125790700249905,abc305_b
40,abc318_e,,0,[],0.0,,abc318_e
41,abc324_f,971.6451627323121,2,['Claude-3-Haiku' 'Mixtral-8x7B-Ins'],0.034482758620689655,0.0,abc324_f
42,2872,959.2435031982842,16,"['DSCoder-6.7b-Ins' 'Cllama-7b-Ins' 'WCoder-33B-V1.1' 'CodeQwen15-7B'
 'CodeQwen15-7B-Chat' 'GPT-4O-2024-05-13' 'Claude-3-Sonnet'
 'Gemini-Pro-1.5 (May)' 'StarCoder2-15b' 'DSCoder-33b-Base'
 'DSCoder-6.7b-Base' 'DSCoder-1.3b-Base' 'Gemma-7b-Base'
 'Mixtral-8x22B-Ins' 'OC-DS-33B' 'OC-DS-6.7B']",0.27586206896551724,0.17268329410956096,2872
43,2756,945.8432723111073,41,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'DSCoder-1.3b-Ins'
 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)' 'Cllama-13b-Ins'
 'LLama3-8b-Ins' 'LLama3-70b-Ins' 'WCoder-34B-V1' 'WCoder-33B-V1.1'
 'Smaug-2-72B' 'CodeQwen15-7B' 'CodeQwen15-7B-Chat' 'GPT-3.5-Turbo-0125'
 'GPT-4-0613' 'GPT-4-Turbo-1106' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-05-13' 'Claude-2' 'Claude-Instant-1' 'Claude-3-Opus'
 'Claude-3-Sonnet' 'Claude-3-Haiku' 'Gemini-Pro-1.5 (April) (n=1)'
 'Gemini-Pro-1.5 (May)' 'MagiCoderS-DS-6.7B' 'StarCoder2-15b'
 'DSCoder-33b-Base' 'DSCoder-6.7b-Base' 'DSCoder-1.3b-Base'
 'CodeGemma-7b-Base' 'Gemma-7b-Base' 'LLama3-70b-Base' 'Mistral-Large'
 'Mixtral-8x22B-Ins' 'Mixtral-8x7B-Ins' 'OC-DS-33B' 'OC-DS-6.7B'
 'OC-DS-1.3B' 'Command-R' 'Command-R+']",0.7068965517241379,0.47793028274787785,2756
44,2873,945.8432723111073,33,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins'
 'WCoder-33B-V1.1' 'Phind-34B-V2' 'Smaug-2-72B' 'Qwen-1.5-72B-Chat'
 'CodeQwen15-7B' 'CodeQwen15-7B-Chat' 'GPT-3.5-Turbo-0125' 'GPT-4-0613'
 'GPT-4-Turbo-1106' 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13'
 'Claude-2' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'MagiCoderS-DS-6.7B'
 'StarCoder2-15b' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base'
 'DSCoder-1.3b-Base' 'CodeGemma-7b-Base' 'LLama3-70b-Base' 'Mistral-Large'
 'OC-DS-33B' 'OC-DS-6.7B' 'OC-DS-1.3B' 'Command-R+']",0.5689655172413793,0.44100531942751975,2873
45,abc308_c,1013.8261181248449,2,['CodeQwen15-7B-Chat' 'Mistral-Large'],0.034482758620689655,0.13479772277439594,abc308_c
46,abc323_d,,0,[],0.0,,abc323_d
47,abc332_a,951.2197843675988,47,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'Eurus-70B-SFT (n=1)'
 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins' 'Cllama-13b-Ins' 'Cllama-7b-Ins'
 'LLama3-8b-Ins' 'LLama3-70b-Ins' 'WCoder-34B-V1' 'WCoder-33B-V1.1'
 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B' 'Qwen-1.5-72B-Chat'
 'CodeQwen15-7B' 'CodeQwen15-7B-Chat' 'GPT-3.5-Turbo-0301'
 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'MagiCoderS-CL-7B' 'StarCoder2-15b'
 'CodeLlama-34b-Base' 'CodeLlama-7b-Base' 'DSCoder-6.7b-Base'
 'CodeGemma-7b-Base' 'Gemma-7b-Base' 'LLama3-70b-Base' 'LLama3-8b-Base'
 'Mistral-Large' 'Mixtral-8x22B-Ins' 'Mixtral-8x7B-Ins' 'OC-DS-33B'
 'Command-R' 'Command-R+']",0.8103448275862069,0.41646550085892003,abc332_a
48,2916,995.3934473887734,11,"['DSCoder-33b-Ins' 'CodeQwen15-7B' 'CodeQwen15-7B-Chat'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base' 'OC-DS-33B'
 'OC-DS-6.7B']",0.1896551724137931,0.3558887007339862,2916
49,2888,982.2187339484552,22,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'Eurux-8x22b-NCA (n=1)'
 'LLama3-70b-Ins' 'WCoder-34B-V1' 'DBRX-Ins' 'CodeQwen15-7B'
 'GPT-3.5-Turbo-0125' 'GPT-4-Turbo-1106' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-05-13' 'Claude-2' 'Claude-3-Opus' 'Claude-3-Haiku'
 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'DSCoder-33b-Base' 'DSCoder-6.7b-Base'
 'Mistral-Large' 'Mixtral-8x22B-Ins' 'OC-DS-6.7B']",0.3793103448275862,0.5156475920758996,2888
50,3311,970.7619990348817,39,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'Eurus-70B-SFT (n=1)'
 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins' 'Cllama-13b-Ins' 'LLama3-8b-Ins'
 'LLama3-70b-Ins' 'WCoder-34B-V1' 'WCoder-33B-V1.1' 'Phind-34B-V2'
 'Qwen-1.5-72B-Chat' 'CodeQwen15-7B-Chat' 'GPT-3.5-Turbo-0301'
 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'MagiCoderS-CL-7B' 'StarCoder2-15b'
 'DSCoder-6.7b-Base' 'LLama3-70b-Base' 'LLama3-8b-Base' 'Mistral-Large'
 'Mixtral-8x22B-Ins' 'OC-DS-33B' 'OC-DS-6.7B' 'Command-R' 'Command-R+']",0.6724137931034483,0.5430363996094516,3311
51,3172,945.8432723111073,47,"['DSCoder-33b-Ins' 'DSCoder-6.7b-Ins' 'DSCoder-1.3b-Ins'
 'Eurus-70B-SFT (n=1)' 'Eurux-8x22b-NCA (n=1)' 'Cllama-34b-Ins'
 'Cllama-13b-Ins' 'Cllama-7b-Ins' 'LLama3-8b-Ins' 'LLama3-70b-Ins'
 'WCoder-34B-V1' 'WCoder-33B-V1.1' 'Phind-34B-V2' 'DBRX-Ins' 'Smaug-2-72B'
 'Qwen-1.5-72B-Chat' 'CodeQwen15-7B' 'CodeQwen15-7B-Chat'
 'GPT-3.5-Turbo-0301' 'GPT-3.5-Turbo-0125' 'GPT-4-0613' 'GPT-4-Turbo-1106'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-05-13' 'Claude-2'
 'Claude-Instant-1' 'Claude-3-Opus' 'Claude-3-Sonnet' 'Claude-3-Haiku'
 'Gemini-Pro' 'Gemini-Pro-1.5 (April) (n=1)' 'Gemini-Pro-1.5 (May)'
 'MagiCoderS-DS-6.7B' 'MagiCoderS-CL-7B' 'StarCoder2-3b' 'StarCoder2-15b'
 'CodeLlama-34b-Base' 'CodeLlama-7b-Base' 'DSCoder-33b-Base'
 'CodeGemma-7b-Base' 'LLama3-8b-Base' 'Mistral-Large' 'Mixtral-8x22B-Ins'
 'OC-DS-33B' 'OC-DS-6.7B' 'OC-DS-1.3B' 'Command-R+']",0.8103448275862069,0.3948309293857294,3172
52,abc301_e,,0,[],0.0,,abc301_e
