,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
3108,qwen1.5-0.5b-chat,mbpp,0.7,-1,58,13,0,0.0
3109,qwen1.5-0.5b-chat,mbpp,0.7,-1,59,13,0,0.0
3110,qwen1.5-0.5b-chat,mbpp,0.7,-1,60,13,2,0.1538461538
3111,qwen1.5-0.5b-chat,mbpp,0.7,-1,61,13,0,0.0
3112,qwen1.5-0.5b-chat,mbpp,0.7,-1,62,13,0,0.0
3113,qwen1.5-0.5b-chat,mbpp,0.7,-1,63,13,0,0.0
3114,qwen1.5-0.5b-chat,mbpp,0.7,-1,64,13,0,0.0
3115,qwen1.5-0.5b-chat,mbpp,0.7,-1,65,13,0,0.0
3116,qwen1.5-0.5b-chat,mbpp,0.7,-1,66,13,1,0.0769230769
3117,qwen1.5-0.5b-chat,mbpp,0.7,-1,67,13,0,0.0
3118,qwen1.5-0.5b-chat,mbpp,0.7,-1,68,13,3,0.2307692308
3119,qwen1.5-0.5b-chat,mbpp,0.7,-1,69,13,1,0.0769230769
3120,qwen1.5-0.5b-chat,mbpp,0.7,-1,70,13,0,0.0
3121,qwen1.5-0.5b-chat,mbpp,0.7,-1,71,13,0,0.0
3122,qwen1.5-0.5b-chat,mbpp,0.7,-1,72,13,0,0.0
3123,qwen1.5-0.5b-chat,mbpp,0.7,-1,73,13,0,0.0
3124,qwen1.5-0.5b-chat,mbpp,0.7,-1,74,13,0,0.0
3125,qwen1.5-0.5b-chat,mbpp,0.7,-1,75,13,0,0.0
3126,qwen1.5-0.5b-chat,mbpp,0.7,-1,76,13,0,0.0
3127,qwen1.5-0.5b-chat,mbpp,0.7,-1,77,13,2,0.1538461538
3128,qwen1.5-0.5b-chat,mbpp,0.7,-1,78,13,0,0.0
3129,qwen1.5-0.5b-chat,mbpp,0.7,-1,79,13,2,0.1538461538
3130,qwen1.5-0.5b-chat,mbpp,0.7,-1,80,13,0,0.0
3131,qwen1.5-0.5b-chat,mbpp,0.7,-1,81,13,0,0.0
3132,qwen1.5-0.5b-chat,mbpp,0.7,-1,82,13,7,0.5384615385
3133,qwen1.5-0.5b-chat,mbpp,0.7,-1,83,13,0,0.0
3134,qwen1.5-0.5b-chat,mbpp,0.7,-1,84,13,0,0.0
3135,qwen1.5-0.5b-chat,mbpp,0.7,-1,85,13,1,0.0769230769
3136,qwen1.5-0.5b-chat,mbpp,0.7,-1,86,13,1,0.0769230769
3137,qwen1.5-0.5b-chat,mbpp,0.7,-1,87,13,0,0.0
3138,qwen1.5-0.5b-chat,mbpp,0.7,-1,88,13,9,0.6923076923
3139,qwen1.5-0.5b-chat,mbpp,0.7,-1,89,13,0,0.0
3140,qwen1.5-0.5b-chat,mbpp,0.7,-1,90,13,0,0.0
3141,qwen1.5-0.5b-chat,mbpp,0.7,-1,91,13,0,0.0
3142,qwen1.5-0.5b-chat,mbpp,0.7,-1,92,13,0,0.0
3143,qwen1.5-0.5b-chat,mbpp,0.7,-1,93,13,0,0.0
3144,qwen1.5-0.5b-chat,mbpp,0.7,-1,94,13,1,0.0769230769
3145,qwen1.5-0.5b-chat,mbpp,0.7,-1,95,13,0,0.0
3146,qwen1.5-0.5b-chat,mbpp,0.7,-1,96,13,0,0.0
3147,qwen1.5-0.5b-chat,mbpp,0.7,-1,97,13,0,0.0
3148,qwen1.5-0.5b-chat,mbpp,0.7,-1,98,13,0,0.0
3149,qwen1.5-0.5b-chat,mbpp,0.7,-1,99,13,0,0.0
3150,qwen1.5-0.5b-chat,mbpp,0.7,-1,100,13,0,0.0
3151,qwen1.5-0.5b-chat,mbpp,0.7,-1,101,13,0,0.0
3152,qwen1.5-0.5b-chat,mbpp,0.7,-1,102,13,7,0.5384615385
3153,qwen1.5-0.5b-chat,mbpp,0.7,-1,103,13,0,0.0
3154,qwen1.5-0.5b-chat,mbpp,0.7,-1,104,13,1,0.0769230769
3155,qwen1.5-0.5b-chat,mbpp,0.7,-1,105,13,2,0.1538461538
3156,qwen1.5-0.5b-chat,mbpp,0.7,-1,106,13,0,0.0
3157,qwen1.5-0.5b-chat,mbpp,0.7,-1,107,13,0,0.0
3158,qwen1.5-0.5b-chat,mbpp,0.7,-1,108,13,0,0.0
3159,qwen1.5-0.5b-chat,mbpp,0.7,-1,109,13,0,0.0
3160,qwen1.5-0.5b-chat,mbpp,0.7,-1,110,13,0,0.0
3161,qwen1.5-0.5b-chat,mbpp,0.7,-1,111,13,0,0.0
3162,qwen1.5-0.5b-chat,mbpp,0.7,-1,112,13,0,0.0
3163,qwen1.5-0.5b-chat,mbpp,0.7,-1,113,13,0,0.0
3164,qwen1.5-0.5b-chat,mbpp,0.7,-1,114,13,0,0.0
3165,qwen1.5-0.5b-chat,mbpp,0.7,-1,115,13,0,0.0
3166,qwen1.5-0.5b-chat,mbpp,0.7,-1,116,13,12,0.9230769231
3167,qwen1.5-0.5b-chat,mbpp,0.7,-1,117,13,0,0.0
3168,qwen1.5-0.5b-chat,mbpp,0.7,-1,118,13,0,0.0
3169,qwen1.5-0.5b-chat,mbpp,0.7,-1,119,13,0,0.0
3170,qwen1.5-0.5b-chat,mbpp,0.7,-1,120,13,0,0.0
3171,qwen1.5-0.5b-chat,mbpp,0.7,-1,121,13,3,0.2307692308
3172,qwen1.5-0.5b-chat,mbpp,0.7,-1,122,13,1,0.0769230769
3173,qwen1.5-0.5b-chat,mbpp,0.7,-1,123,13,0,0.0
3174,qwen1.5-0.5b-chat,mbpp,0.7,-1,124,13,0,0.0
3175,qwen1.5-0.5b-chat,mbpp,0.7,-1,125,13,0,0.0
3176,qwen1.5-0.5b-chat,mbpp,0.7,-1,126,13,0,0.0
3177,qwen1.5-0.5b-chat,mbpp,0.7,-1,127,13,0,0.0
3178,qwen1.5-0.5b-chat,mbpp,0.7,-1,128,13,0,0.0
3179,qwen1.5-0.5b-chat,mbpp,0.7,-1,129,13,0,0.0
3180,qwen1.5-0.5b-chat,mbpp,0.7,-1,130,13,2,0.1538461538
3181,qwen1.5-0.5b-chat,mbpp,0.7,-1,131,13,0,0.0
3182,qwen1.5-0.5b-chat,mbpp,0.7,-1,132,13,0,0.0
3183,qwen1.5-0.5b-chat,mbpp,0.7,-1,133,13,1,0.0769230769
3184,qwen1.5-0.5b-chat,mbpp,0.7,-1,134,13,0,0.0
3185,qwen1.5-0.5b-chat,mbpp,0.7,-1,135,13,0,0.0
3186,qwen1.5-0.5b-chat,mbpp,0.7,-1,136,13,0,0.0
3187,qwen1.5-0.5b-chat,mbpp,0.7,-1,137,13,0,0.0
3188,qwen1.5-0.5b-chat,mbpp,0.7,-1,138,13,0,0.0
3189,qwen1.5-0.5b-chat,mbpp,0.7,-1,139,13,0,0.0
3190,qwen1.5-0.5b-chat,mbpp,0.7,-1,140,13,0,0.0
3191,qwen1.5-0.5b-chat,mbpp,0.7,-1,141,13,0,0.0
3192,qwen1.5-0.5b-chat,mbpp,0.7,-1,142,13,0,0.0
3193,qwen1.5-0.5b-chat,mbpp,0.7,-1,143,13,0,0.0
3194,qwen1.5-0.5b-chat,mbpp,0.7,-1,144,13,0,0.0
3195,qwen1.5-0.5b-chat,mbpp,0.7,-1,145,13,0,0.0
3196,qwen1.5-0.5b-chat,mbpp,0.7,-1,146,13,0,0.0
3197,qwen1.5-0.5b-chat,mbpp,0.7,-1,147,13,0,0.0
3198,qwen1.5-0.5b-chat,mbpp,0.7,-1,148,13,4,0.3076923077
3199,qwen1.5-0.5b-chat,mbpp,0.7,-1,149,13,0,0.0
3200,qwen1.5-0.5b-chat,mbpp,0.7,-1,150,13,2,0.1538461538
3201,qwen1.5-0.5b-chat,mbpp,0.7,-1,151,13,0,0.0
3202,qwen1.5-0.5b-chat,mbpp,0.7,-1,152,13,0,0.0
3203,qwen1.5-0.5b-chat,mbpp,0.7,-1,153,13,0,0.0
3204,qwen1.5-0.5b-chat,mbpp,0.7,-1,154,13,0,0.0
3205,qwen1.5-0.5b-chat,mbpp,0.7,-1,155,13,0,0.0
3206,qwen1.5-0.5b-chat,mbpp,0.7,-1,156,13,0,0.0
3207,qwen1.5-0.5b-chat,mbpp,0.7,-1,157,13,0,0.0
3208,qwen1.5-0.5b-chat,mbpp,0.7,-1,158,13,0,0.0
3209,qwen1.5-0.5b-chat,mbpp,0.7,-1,159,13,2,0.1538461538
3210,qwen1.5-0.5b-chat,mbpp,0.7,-1,160,13,1,0.0769230769
3211,qwen1.5-0.5b-chat,mbpp,0.7,-1,161,13,0,0.0
3212,qwen1.5-0.5b-chat,mbpp,0.7,-1,162,13,7,0.5384615385
3213,qwen1.5-0.5b-chat,mbpp,0.7,-1,163,13,1,0.0769230769
3214,qwen1.5-0.5b-chat,mbpp,0.7,-1,164,13,0,0.0
3215,qwen1.5-0.5b-chat,mbpp,0.7,-1,165,13,8,0.6153846154
3216,qwen1.5-0.5b-chat,mbpp,0.7,-1,166,13,0,0.0
3217,qwen1.5-0.5b-chat,mbpp,0.7,-1,167,13,0,0.0
3218,qwen1.5-0.5b-chat,mbpp,0.7,-1,168,13,0,0.0
3219,qwen1.5-0.5b-chat,mbpp,0.7,-1,169,13,0,0.0
3220,qwen1.5-0.5b-chat,mbpp,0.7,-1,170,13,0,0.0
3221,qwen1.5-0.5b-chat,mbpp,0.7,-1,171,13,0,0.0
3222,qwen1.5-0.5b-chat,mbpp,0.7,-1,172,13,0,0.0
3223,qwen1.5-0.5b-chat,mbpp,0.7,-1,173,13,0,0.0
3224,qwen1.5-0.5b-chat,mbpp,0.7,-1,174,13,0,0.0
3225,qwen1.5-0.5b-chat,mbpp,0.7,-1,175,13,0,0.0
3226,qwen1.5-0.5b-chat,mbpp,0.7,-1,176,13,0,0.0
3227,qwen1.5-0.5b-chat,mbpp,0.7,-1,177,13,0,0.0
3228,qwen1.5-0.5b-chat,mbpp,0.7,-1,178,13,0,0.0
3229,qwen1.5-0.5b-chat,mbpp,0.7,-1,179,13,0,0.0
3230,qwen1.5-0.5b-chat,mbpp,0.7,-1,180,13,1,0.0769230769
3231,qwen1.5-0.5b-chat,mbpp,0.7,-1,181,13,0,0.0
3232,qwen1.5-0.5b-chat,mbpp,0.7,-1,182,13,1,0.0769230769
3233,qwen1.5-0.5b-chat,mbpp,0.7,-1,183,13,0,0.0
3234,qwen1.5-0.5b-chat,mbpp,0.7,-1,184,13,0,0.0
3235,qwen1.5-0.5b-chat,mbpp,0.7,-1,185,13,0,0.0
3236,qwen1.5-0.5b-chat,mbpp,0.7,-1,186,13,0,0.0
3237,qwen1.5-0.5b-chat,mbpp,0.7,-1,187,13,0,0.0
3238,qwen1.5-0.5b-chat,mbpp,0.7,-1,188,13,0,0.0
3239,qwen1.5-0.5b-chat,mbpp,0.7,-1,189,13,0,0.0
3240,qwen1.5-0.5b-chat,mbpp,0.7,-1,190,13,0,0.0
3241,qwen1.5-0.5b-chat,mbpp,0.7,-1,191,13,0,0.0
3242,qwen1.5-0.5b-chat,mbpp,0.7,-1,192,13,1,0.0769230769
3243,qwen1.5-0.5b-chat,mbpp,0.7,-1,193,13,0,0.0
3244,qwen1.5-0.5b-chat,mbpp,0.7,-1,194,13,0,0.0
3245,qwen1.5-0.5b-chat,mbpp,0.7,-1,195,13,0,0.0
3246,qwen1.5-0.5b-chat,mbpp,0.7,-1,196,13,0,0.0
3247,qwen1.5-0.5b-chat,mbpp,0.7,-1,197,13,0,0.0
3248,qwen1.5-0.5b-chat,mbpp,0.7,-1,198,13,0,0.0
3249,qwen1.5-0.5b-chat,mbpp,0.7,-1,199,13,3,0.2307692308
3250,qwen1.5-0.5b-chat,mbpp,0.7,-1,200,13,0,0.0
3251,qwen1.5-0.5b-chat,mbpp,0.7,-1,201,13,1,0.0769230769
3252,qwen1.5-0.5b-chat,mbpp,0.7,-1,202,13,0,0.0
3253,qwen1.5-0.5b-chat,mbpp,0.7,-1,203,13,1,0.0769230769
3254,qwen1.5-0.5b-chat,mbpp,0.7,-1,204,13,0,0.0
3255,qwen1.5-0.5b-chat,mbpp,0.7,-1,205,13,1,0.0769230769
3256,qwen1.5-0.5b-chat,mbpp,0.7,-1,206,13,0,0.0
3257,qwen1.5-0.5b-chat,mbpp,0.7,-1,207,13,0,0.0
3258,qwen1.5-0.5b-chat,mbpp,0.7,-1,208,13,0,0.0
3259,qwen1.5-0.5b-chat,mbpp,0.7,-1,209,13,0,0.0
3260,qwen1.5-0.5b-chat,mbpp,0.7,-1,210,13,2,0.1538461538
3261,qwen1.5-0.5b-chat,mbpp,0.7,-1,211,13,0,0.0
3262,qwen1.5-0.5b-chat,mbpp,0.7,-1,212,13,0,0.0
3263,qwen1.5-0.5b-chat,mbpp,0.7,-1,213,13,0,0.0
3264,qwen1.5-0.5b-chat,mbpp,0.7,-1,214,13,0,0.0
3265,qwen1.5-0.5b-chat,mbpp,0.7,-1,215,13,0,0.0
3266,qwen1.5-0.5b-chat,mbpp,0.7,-1,216,13,2,0.1538461538
3267,qwen1.5-0.5b-chat,mbpp,0.7,-1,217,13,0,0.0
3268,qwen1.5-0.5b-chat,mbpp,0.7,-1,218,13,0,0.0
3269,qwen1.5-0.5b-chat,mbpp,0.7,-1,219,13,0,0.0
3270,qwen1.5-0.5b-chat,mbpp,0.7,-1,220,13,0,0.0
3271,qwen1.5-0.5b-chat,mbpp,0.7,-1,221,13,1,0.0769230769
3272,qwen1.5-0.5b-chat,mbpp,0.7,-1,222,13,0,0.0
3273,qwen1.5-0.5b-chat,mbpp,0.7,-1,223,13,7,0.5384615385
3274,qwen1.5-0.5b-chat,mbpp,0.7,-1,224,13,0,0.0
3275,qwen1.5-0.5b-chat,mbpp,0.7,-1,225,13,0,0.0
3276,qwen1.5-0.5b-chat,mbpp,0.7,-1,226,13,0,0.0
3277,qwen1.5-0.5b-chat,mbpp,0.7,-1,227,13,0,0.0
3278,qwen1.5-0.5b-chat,mbpp,0.7,-1,228,13,0,0.0
3279,qwen1.5-0.5b-chat,mbpp,0.7,-1,229,13,0,0.0
3280,qwen1.5-0.5b-chat,mbpp,0.7,-1,230,13,0,0.0
3281,qwen1.5-0.5b-chat,mbpp,0.7,-1,231,13,7,0.5384615385
3282,qwen1.5-0.5b-chat,mbpp,0.7,-1,232,13,0,0.0
3283,qwen1.5-0.5b-chat,mbpp,0.7,-1,233,13,0,0.0
3284,qwen1.5-0.5b-chat,mbpp,0.7,-1,234,13,0,0.0
3285,qwen1.5-0.5b-chat,mbpp,0.7,-1,235,13,0,0.0
3286,qwen1.5-0.5b-chat,mbpp,0.7,-1,236,13,0,0.0
3287,qwen1.5-0.5b-chat,mbpp,0.7,-1,237,13,0,0.0
3288,qwen1.5-0.5b-chat,mbpp,0.7,-1,238,13,1,0.0769230769
3289,qwen1.5-0.5b-chat,mbpp,0.7,-1,239,13,3,0.2307692308
3290,qwen1.5-0.5b-chat,mbpp,0.7,-1,240,13,0,0.0
3291,qwen1.5-0.5b-chat,mbpp,0.7,-1,241,13,0,0.0
3292,qwen1.5-0.5b-chat,mbpp,0.7,-1,242,13,1,0.0769230769
3293,qwen1.5-0.5b-chat,mbpp,0.7,-1,243,13,0,0.0
3294,qwen1.5-0.5b-chat,mbpp,0.7,-1,244,13,0,0.0
3295,qwen1.5-0.5b-chat,mbpp,0.7,-1,245,13,0,0.0
3296,qwen1.5-0.5b-chat,mbpp,0.7,-1,246,13,1,0.0769230769
3297,qwen1.5-0.5b-chat,mbpp,0.7,-1,247,13,9,0.6923076923
3298,qwen1.5-0.5b-chat,mbpp,0.7,-1,248,13,0,0.0
3299,qwen1.5-0.5b-chat,mbpp,0.7,-1,249,13,0,0.0
3300,qwen1.5-0.5b-chat,mbpp,0.7,-1,250,13,0,0.0
3301,qwen1.5-0.5b-chat,mbpp,0.7,-1,251,13,0,0.0
3302,qwen1.5-0.5b-chat,mbpp,0.7,-1,252,13,1,0.0769230769
3303,qwen1.5-0.5b-chat,mbpp,0.7,-1,253,13,0,0.0
3304,qwen1.5-0.5b-chat,mbpp,0.7,-1,254,13,0,0.0
3305,qwen1.5-0.5b-chat,mbpp,0.7,-1,255,13,0,0.0
3306,qwen1.5-0.5b-chat,mbpp,0.7,-1,256,13,0,0.0
3307,qwen1.5-0.5b-chat,mbpp,0.7,-1,257,13,0,0.0
3308,qwen1.5-0.5b-chat,mbpp,0.7,-1,258,13,8,0.6153846154
3309,qwen1.5-0.5b-chat,mbpp,0.7,-1,259,13,0,0.0
3310,qwen1.5-0.5b-chat,mbpp,0.7,-1,260,13,0,0.0
3311,qwen1.5-0.5b-chat,mbpp,0.7,-1,261,13,0,0.0
3312,qwen1.5-0.5b-chat,mbpp,0.7,-1,262,13,0,0.0
3313,qwen1.5-0.5b-chat,mbpp,0.7,-1,263,13,0,0.0
3314,qwen1.5-0.5b-chat,mbpp,0.7,-1,264,13,0,0.0
3315,qwen1.5-0.5b-chat,mbpp,0.7,-1,265,13,0,0.0
3316,qwen1.5-0.5b-chat,mbpp,0.7,-1,266,13,0,0.0
3317,qwen1.5-0.5b-chat,mbpp,0.7,-1,267,13,0,0.0
3318,qwen1.5-0.5b-chat,mbpp,0.7,-1,268,13,0,0.0
3319,qwen1.5-0.5b-chat,mbpp,0.7,-1,269,13,0,0.0
3320,qwen1.5-0.5b-chat,mbpp,0.7,-1,270,13,1,0.0769230769
3321,qwen1.5-0.5b-chat,mbpp,0.7,-1,271,13,0,0.0
3322,qwen1.5-0.5b-chat,mbpp,0.7,-1,272,13,0,0.0
3323,qwen1.5-0.5b-chat,mbpp,0.7,-1,273,13,5,0.3846153846
3324,qwen1.5-0.5b-chat,mbpp,0.7,-1,274,13,0,0.0
3325,qwen1.5-0.5b-chat,mbpp,0.7,-1,275,13,0,0.0
3326,qwen1.5-0.5b-chat,mbpp,0.7,-1,276,13,0,0.0
3327,qwen1.5-0.5b-chat,mbpp,0.7,-1,277,13,0,0.0
3328,qwen1.5-0.5b-chat,mbpp,0.7,-1,278,13,0,0.0
3329,qwen1.5-0.5b-chat,mbpp,0.7,-1,279,13,0,0.0
3330,qwen1.5-0.5b-chat,mbpp,0.7,-1,280,13,0,0.0
3331,qwen1.5-0.5b-chat,mbpp,0.7,-1,281,13,0,0.0
3332,qwen1.5-0.5b-chat,mbpp,0.7,-1,282,13,0,0.0
3333,qwen1.5-0.5b-chat,mbpp,0.7,-1,283,13,0,0.0
3334,qwen1.5-0.5b-chat,mbpp,0.7,-1,284,13,0,0.0
3335,qwen1.5-0.5b-chat,mbpp,0.7,-1,285,13,0,0.0
3336,qwen1.5-0.5b-chat,mbpp,0.7,-1,286,13,1,0.0769230769
3337,qwen1.5-0.5b-chat,mbpp,0.7,-1,287,13,0,0.0
3338,qwen1.5-0.5b-chat,mbpp,0.7,-1,288,13,0,0.0
3339,qwen1.5-0.5b-chat,mbpp,0.7,-1,289,13,0,0.0
3340,qwen1.5-0.5b-chat,mbpp,0.7,-1,290,13,0,0.0
3341,qwen1.5-0.5b-chat,mbpp,0.7,-1,291,13,0,0.0
3342,qwen1.5-0.5b-chat,mbpp,0.7,-1,292,13,0,0.0
3343,qwen1.5-0.5b-chat,mbpp,0.7,-1,293,13,0,0.0
3344,qwen1.5-0.5b-chat,mbpp,0.7,-1,294,13,0,0.0
3345,qwen1.5-0.5b-chat,mbpp,0.7,-1,295,13,0,0.0
3346,qwen1.5-0.5b-chat,mbpp,0.7,-1,296,13,0,0.0
3347,qwen1.5-0.5b-chat,mbpp,0.7,-1,297,13,0,0.0
3348,qwen1.5-0.5b-chat,mbpp,0.7,-1,298,13,2,0.1538461538
3349,qwen1.5-0.5b-chat,mbpp,0.7,-1,299,13,0,0.0
3350,qwen1.5-0.5b-chat,mbpp,0.7,-1,300,13,0,0.0
3351,qwen1.5-0.5b-chat,mbpp,0.7,-1,301,13,0,0.0
3352,qwen1.5-0.5b-chat,mbpp,0.7,-1,302,13,0,0.0
3353,qwen1.5-0.5b-chat,mbpp,0.7,-1,303,13,0,0.0
3354,qwen1.5-0.5b-chat,mbpp,0.7,-1,304,13,0,0.0
3355,qwen1.5-0.5b-chat,mbpp,0.7,-1,305,13,0,0.0
3356,qwen1.5-0.5b-chat,mbpp,0.7,-1,306,13,0,0.0
3357,qwen1.5-0.5b-chat,mbpp,0.7,-1,307,13,0,0.0
3358,qwen1.5-0.5b-chat,mbpp,0.7,-1,308,13,0,0.0
3359,qwen1.5-0.5b-chat,mbpp,0.7,-1,309,13,0,0.0
3360,qwen1.5-0.5b-chat,mbpp,0.7,-1,310,13,0,0.0
3361,qwen1.5-0.5b-chat,mbpp,0.7,-1,311,13,0,0.0
3362,qwen1.5-0.5b-chat,mbpp,0.7,-1,312,13,0,0.0
3363,qwen1.5-0.5b-chat,mbpp,0.7,-1,313,13,0,0.0
3364,qwen1.5-0.5b-chat,mbpp,0.7,-1,314,13,0,0.0
3365,qwen1.5-0.5b-chat,mbpp,0.7,-1,315,13,0,0.0
3366,qwen1.5-0.5b-chat,mbpp,0.7,-1,316,13,0,0.0
3367,qwen1.5-0.5b-chat,mbpp,0.7,-1,317,13,0,0.0
3368,qwen1.5-0.5b-chat,mbpp,0.7,-1,318,13,3,0.2307692308
3369,qwen1.5-0.5b-chat,mbpp,0.7,-1,319,13,0,0.0
3370,qwen1.5-0.5b-chat,mbpp,0.7,-1,320,13,0,0.0
3371,qwen1.5-0.5b-chat,mbpp,0.7,-1,321,13,5,0.3846153846
3372,qwen1.5-0.5b-chat,mbpp,0.7,-1,322,13,1,0.0769230769
3373,qwen1.5-0.5b-chat,mbpp,0.7,-1,323,13,1,0.0769230769
3374,qwen1.5-0.5b-chat,mbpp,0.7,-1,324,13,0,0.0
3375,qwen1.5-0.5b-chat,mbpp,0.7,-1,325,13,0,0.0
3376,qwen1.5-0.5b-chat,mbpp,0.7,-1,326,13,0,0.0
3377,qwen1.5-0.5b-chat,mbpp,0.7,-1,327,13,0,0.0
3378,qwen1.5-0.5b-chat,mbpp,0.7,-1,328,13,0,0.0
3379,qwen1.5-0.5b-chat,mbpp,0.7,-1,329,13,0,0.0
3380,qwen1.5-0.5b-chat,mbpp,0.7,-1,330,13,0,0.0
3381,qwen1.5-0.5b-chat,mbpp,0.7,-1,331,13,0,0.0
3382,qwen1.5-0.5b-chat,mbpp,0.7,-1,332,13,0,0.0
3383,qwen1.5-0.5b-chat,mbpp,0.7,-1,333,13,0,0.0
3384,qwen1.5-0.5b-chat,mbpp,0.7,-1,334,13,0,0.0
3385,qwen1.5-0.5b-chat,mbpp,0.7,-1,335,13,0,0.0
3386,qwen1.5-0.5b-chat,mbpp,0.7,-1,336,13,0,0.0
3387,qwen1.5-0.5b-chat,mbpp,0.7,-1,337,13,0,0.0
3388,qwen1.5-0.5b-chat,mbpp,0.7,-1,338,13,1,0.0769230769
3389,qwen1.5-0.5b-chat,mbpp,0.7,-1,339,13,0,0.0
3390,qwen1.5-0.5b-chat,mbpp,0.7,-1,340,13,0,0.0
3391,qwen1.5-0.5b-chat,mbpp,0.7,-1,341,13,0,0.0
3392,qwen1.5-0.5b-chat,mbpp,0.7,-1,342,13,0,0.0
