,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
1976,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,24,13,4,0.3076923077
1977,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,25,13,5,0.3846153846
1978,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,26,13,3,0.2307692308
1979,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,27,13,2,0.1538461538
1980,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,28,13,1,0.0769230769
1981,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,29,13,1,0.0769230769
1982,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,30,13,4,0.3076923077
1983,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,31,13,2,0.1538461538
1984,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,32,13,6,0.4615384615
1985,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,33,13,3,0.2307692308
1986,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,34,13,6,0.4615384615
1987,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,35,13,3,0.2307692308
1988,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,36,13,2,0.1538461538
1989,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,37,13,3,0.2307692308
1990,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,38,13,4,0.3076923077
1991,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,39,13,1,0.0769230769
1992,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,40,13,1,0.0769230769
1993,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,41,13,0,0.0
1994,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,42,13,3,0.2307692308
1995,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,43,13,1,0.0769230769
1996,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,44,13,3,0.2307692308
1997,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,45,13,3,0.2307692308
1998,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,46,13,0,0.0
1999,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,47,13,1,0.0769230769
2000,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,48,13,4,0.3076923077
2001,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,49,13,1,0.0769230769
2002,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,50,13,3,0.2307692308
2003,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,51,13,0,0.0
2004,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,52,13,3,0.2307692308
2005,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,53,13,0,0.0
2006,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,54,13,4,0.3076923077
2007,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,55,13,2,0.1538461538
2008,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,56,13,4,0.3076923077
2009,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,57,13,1,0.0769230769
2010,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,58,13,0,0.0
2011,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,59,13,2,0.1538461538
2012,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,60,13,5,0.3846153846
2013,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,61,13,0,0.0
2014,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,62,13,7,0.5384615385
2015,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,63,13,0,0.0
2016,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,64,13,1,0.0769230769
2017,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,65,13,5,0.3846153846
2018,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,66,13,5,0.3846153846
2019,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,67,13,2,0.1538461538
2020,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,68,13,0,0.0
2021,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,69,13,3,0.2307692308
2022,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,70,13,4,0.3076923077
2023,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,71,13,6,0.4615384615
2024,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,72,13,3,0.2307692308
2025,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,73,13,2,0.1538461538
2026,qwen1.5-0.5b-chat,gre_physics_cot,0.7,-1,74,13,0,0.0
44728,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,0,11,1,0.0909090909
44729,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,1,11,3,0.2727272727
44730,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,2,11,3,0.2727272727
44731,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,3,11,6,0.5454545455
44732,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,4,11,0,0.0
44733,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,5,11,0,0.0
44734,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,6,11,2,0.1818181818
44735,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,7,11,1,0.0909090909
44736,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,8,11,0,0.0
44737,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,9,11,0,0.0
44738,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,10,11,6,0.5454545455
44739,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,11,11,3,0.2727272727
44740,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,12,11,0,0.0
44741,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,13,11,1,0.0909090909
44742,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,14,11,3,0.2727272727
44743,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,15,11,2,0.1818181818
44744,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,16,11,6,0.5454545455
44745,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,17,11,1,0.0909090909
44746,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,18,11,0,0.0
44747,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,19,11,1,0.0909090909
44748,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,20,11,0,0.0
44749,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,21,11,2,0.1818181818
44750,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,22,11,0,0.0
44751,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,23,11,3,0.2727272727
44752,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,24,11,6,0.5454545455
44753,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,25,11,5,0.4545454545
44754,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,26,11,1,0.0909090909
44755,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,27,11,3,0.2727272727
44756,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,28,11,3,0.2727272727
44757,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,29,11,1,0.0909090909
44758,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,30,11,1,0.0909090909
44759,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,31,11,5,0.4545454545
44760,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,32,11,6,0.5454545455
44761,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,33,11,6,0.5454545455
44762,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,34,11,6,0.5454545455
44763,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,35,11,0,0.0
44764,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,36,11,0,0.0
44765,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,37,11,3,0.2727272727
44766,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,38,11,4,0.3636363636
44767,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,39,11,0,0.0
44768,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,40,11,1,0.0909090909
44769,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,41,11,1,0.0909090909
44770,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,42,11,1,0.0909090909
44771,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,43,11,0,0.0
44772,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,44,11,2,0.1818181818
44773,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,45,11,0,0.0
44774,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,46,11,3,0.2727272727
44775,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,47,11,2,0.1818181818
44776,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,48,11,1,0.0909090909
44777,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,49,11,1,0.0909090909
44778,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,50,11,2,0.1818181818
44779,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,51,11,1,0.0909090909
44780,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,52,11,1,0.0909090909
44781,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,53,11,1,0.0909090909
44782,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,54,11,1,0.0909090909
44783,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,55,11,0,0.0
44784,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,56,11,1,0.0909090909
44785,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,57,11,4,0.3636363636
44786,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,58,11,0,0.0
44787,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,59,11,1,0.0909090909
44788,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,60,11,4,0.3636363636
44789,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,61,11,2,0.1818181818
44790,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,62,11,1,0.0909090909
44791,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,63,11,0,0.0
44792,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,64,11,2,0.1818181818
44793,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,65,11,5,0.4545454545
44794,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,66,11,1,0.0909090909
44795,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,67,11,4,0.3636363636
44796,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,68,11,2,0.1818181818
44797,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,69,11,1,0.0909090909
44798,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,70,11,4,0.3636363636
44799,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,71,11,1,0.0909090909
44800,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,72,11,1,0.0909090909
44801,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,73,11,0,0.0
44802,qwen1.5-1.8b-chat,gre_physics_cot,0.7,-1,74,11,5,0.4545454545
89304,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,0,12,0,0.0
89305,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,1,12,12,1.0
89306,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,2,12,12,1.0
89307,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,3,12,12,1.0
89308,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,4,12,7,0.5833333333
89309,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,5,12,12,1.0
89310,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,6,12,0,0.0
89311,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,7,12,5,0.4166666667
89312,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,8,12,6,0.5
89313,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,9,12,9,0.75
89314,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,10,12,10,0.8333333333
89315,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,11,12,1,0.0833333333
89316,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,12,12,0,0.0
89317,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,13,12,1,0.0833333333
89318,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,14,12,1,0.0833333333
89319,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,15,12,0,0.0
89320,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,16,12,12,1.0
89321,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,17,12,2,0.1666666667
89322,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,18,12,11,0.9166666667
89323,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,19,12,0,0.0
89324,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,20,12,0,0.0
89325,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,21,12,11,0.9166666667
89326,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,22,12,0,0.0
89327,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,23,12,3,0.25
89328,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,24,12,12,1.0
89329,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,25,12,12,1.0
89330,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,26,12,12,1.0
89331,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,27,12,3,0.25
89332,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,28,12,6,0.5
89333,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,29,12,4,0.3333333333
89334,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,30,12,12,1.0
89335,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,31,12,1,0.0833333333
89336,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,32,12,5,0.4166666667
89337,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,33,12,6,0.5
89338,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,34,12,12,1.0
89339,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,35,12,0,0.0
89340,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,36,12,12,1.0
89341,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,37,12,12,1.0
89342,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,38,12,12,1.0
89343,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,39,12,8,0.6666666667
89344,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,40,12,7,0.5833333333
89345,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,41,12,12,1.0
89346,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,42,12,12,1.0
89347,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,43,12,11,0.9166666667
89348,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,44,12,3,0.25
89349,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,45,12,0,0.0
89350,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,46,12,12,1.0
89351,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,47,12,3,0.25
89352,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,48,12,0,0.0
89353,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,49,12,4,0.3333333333
89354,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,50,12,0,0.0
89355,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,51,12,7,0.5833333333
89356,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,52,12,12,1.0
89357,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,53,12,12,1.0
89358,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,54,12,1,0.0833333333
89359,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,55,12,0,0.0
89360,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,56,12,9,0.75
89361,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,57,12,12,1.0
89362,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,58,12,11,0.9166666667
89363,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,59,12,7,0.5833333333
89364,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,60,12,0,0.0
89365,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,61,12,0,0.0
89366,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,62,12,12,1.0
89367,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,63,12,4,0.3333333333
89368,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,64,12,0,0.0
89369,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,65,12,11,0.9166666667
89370,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,66,12,11,0.9166666667
89371,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,67,12,0,0.0
89372,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,68,12,0,0.0
89373,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,69,12,4,0.3333333333
89374,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,70,12,2,0.1666666667
89375,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,71,12,10,0.8333333333
89376,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,72,12,12,1.0
89377,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,73,12,9,0.75
89378,qwen1.5-14b-chat,gre_physics_cot,0.7,-1,74,12,8,0.6666666667
133820,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,0,11,0,0.0
133821,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,1,11,11,1.0
133822,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,2,11,1,0.0909090909
133823,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,3,11,11,1.0
133824,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,4,11,11,1.0
133825,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,5,11,11,1.0
133826,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,6,11,0,0.0
133827,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,7,11,11,1.0
133828,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,8,11,0,0.0
133829,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,9,11,11,1.0
133830,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,10,11,11,1.0
133831,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,11,11,7,0.6363636364
133832,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,12,11,0,0.0
133833,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,13,11,11,1.0
133834,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,14,11,0,0.0
133835,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,15,11,7,0.6363636364
133836,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,16,11,11,1.0
133837,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,17,11,0,0.0
133838,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,18,11,11,1.0
133839,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,19,11,6,0.5454545455
133840,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,20,11,0,0.0
133841,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,21,11,11,1.0
133842,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,22,11,0,0.0
133843,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,23,11,11,1.0
133844,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,24,11,11,1.0
133845,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,25,11,11,1.0
133846,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,26,11,11,1.0
133847,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,27,11,11,1.0
133848,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,28,11,11,1.0
133849,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,29,11,0,0.0
133850,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,30,11,11,1.0
133851,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,31,11,2,0.1818181818
133852,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,32,11,7,0.6363636364
133853,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,33,11,10,0.9090909091
133854,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,34,11,11,1.0
133855,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,35,11,0,0.0
133856,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,36,11,11,1.0
133857,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,37,11,11,1.0
133858,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,38,11,11,1.0
133859,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,39,11,0,0.0
133860,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,40,11,0,0.0
133861,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,41,11,11,1.0
133862,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,42,11,11,1.0
133863,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,43,11,9,0.8181818182
133864,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,44,11,0,0.0
133865,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,45,11,1,0.0909090909
133866,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,46,11,10,0.9090909091
133867,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,47,11,0,0.0
133868,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,48,11,0,0.0
133869,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,49,11,11,1.0
133870,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,50,11,0,0.0
133871,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,51,11,8,0.7272727273
133872,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,52,11,11,1.0
133873,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,53,11,11,1.0
133874,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,54,11,4,0.3636363636
133875,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,55,11,0,0.0
133876,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,56,11,11,1.0
133877,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,57,11,11,1.0
133878,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,58,11,5,0.4545454545
133879,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,59,11,0,0.0
133880,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,60,11,0,0.0
133881,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,61,11,0,0.0
133882,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,62,11,11,1.0
133883,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,63,11,10,0.9090909091
133884,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,64,11,1,0.0909090909
133885,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,65,11,11,1.0
133886,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,66,11,11,1.0
133887,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,67,11,0,0.0
133888,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,68,11,1,0.0909090909
133889,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,69,11,0,0.0
133890,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,70,11,11,1.0
133891,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,71,11,6,0.5454545455
133892,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,72,11,6,0.5454545455
133893,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,73,11,7,0.6363636364
133894,qwen1.5-32b-chat,gre_physics_cot,0.7,-1,74,11,11,1.0
176804,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,0,11,0,0.0
176805,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,1,11,11,1.0
176806,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,2,11,1,0.0909090909
176807,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,3,11,11,1.0
176808,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,4,11,11,1.0
176809,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,5,11,11,1.0
176810,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,6,11,0,0.0
176811,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,7,11,11,1.0
176812,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,8,11,11,1.0
176813,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,9,11,10,0.9090909091
176814,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,10,11,11,1.0
176815,qwen1.5-72b-chat,gre_physics_cot,0.7,-1,11,11,9,0.8181818182
