,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
3590,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,40,13,0,0.0
3591,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,41,13,0,0.0
3592,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,42,13,0,0.0
3593,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,43,13,0,0.0
3594,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,44,13,0,0.0
3595,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,45,13,0,0.0
3596,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,46,13,0,0.0
3597,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,47,13,2,0.1538461538
3598,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,48,13,1,0.0769230769
3599,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,49,13,10,0.7692307692
3600,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,50,13,0,0.0
3601,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,51,13,0,0.0
3602,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,52,13,0,0.0
3603,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,53,13,0,0.0
3604,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,54,13,0,0.0
3605,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,55,13,0,0.0
3606,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,56,13,3,0.2307692308
3607,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,57,13,0,0.0
3608,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,58,13,0,0.0
3609,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,59,13,0,0.0
3610,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,60,13,0,0.0
3611,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,61,13,5,0.3846153846
3612,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,62,13,0,0.0
3613,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,63,13,0,0.0
3614,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,64,13,0,0.0
3615,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,65,13,0,0.0
3616,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,66,13,0,0.0
3617,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,67,13,0,0.0
3618,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,68,13,0,0.0
3619,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,69,13,0,0.0
3620,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,70,13,0,0.0
3621,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,71,13,0,0.0
3622,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,72,13,9,0.6923076923
3623,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,73,13,0,0.0
3624,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,74,13,0,0.0
3625,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,75,13,0,0.0
3626,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,76,13,0,0.0
3627,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,77,13,0,0.0
3628,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,78,13,0,0.0
3629,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,79,13,0,0.0
3630,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,80,13,1,0.0769230769
3631,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,81,13,0,0.0
3632,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,82,13,0,0.0
3633,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,83,13,0,0.0
3634,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,84,13,0,0.0
3635,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,85,13,0,0.0
3636,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,86,13,0,0.0
3637,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,87,13,0,0.0
3638,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,88,13,0,0.0
3639,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,89,13,0,0.0
3640,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,90,13,0,0.0
3641,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,91,13,0,0.0
3642,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,92,13,2,0.1538461538
3643,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,93,13,0,0.0
3644,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,94,13,0,0.0
3645,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,95,13,0,0.0
3646,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,96,13,4,0.3076923077
3647,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,97,13,11,0.8461538462
3648,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,98,13,1,0.0769230769
3649,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,99,13,0,0.0
3650,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,100,13,2,0.1538461538
3651,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,101,13,0,0.0
3652,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,102,13,0,0.0
3653,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,103,13,5,0.3846153846
3654,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,104,13,2,0.1538461538
3655,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,105,13,0,0.0
3656,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,106,13,0,0.0
3657,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,107,13,0,0.0
3658,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,108,13,1,0.0769230769
3659,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,109,13,0,0.0
3660,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,110,13,1,0.0769230769
3661,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,111,13,0,0.0
3662,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,112,13,0,0.0
3663,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,113,13,0,0.0
3664,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,114,13,0,0.0
3665,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,115,13,0,0.0
3666,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,116,13,2,0.1538461538
3667,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,117,13,11,0.8461538462
3668,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,118,13,6,0.4615384615
3669,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,119,13,0,0.0
3670,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,120,13,2,0.1538461538
3671,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,121,13,1,0.0769230769
3672,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,122,13,1,0.0769230769
3673,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,123,13,0,0.0
3674,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,124,13,1,0.0769230769
3675,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,125,13,0,0.0
3676,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,126,13,0,0.0
3677,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,127,13,1,0.0769230769
3678,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,128,13,1,0.0769230769
3679,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,129,13,0,0.0
3680,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,130,13,0,0.0
3681,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,131,13,1,0.0769230769
3682,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,132,13,2,0.1538461538
3683,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,133,13,0,0.0
3684,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,134,13,2,0.1538461538
3685,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,135,13,0,0.0
3686,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,136,13,0,0.0
3687,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,137,13,0,0.0
3688,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,138,13,7,0.5384615385
3689,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,139,13,0,0.0
3690,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,140,13,0,0.0
3691,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,141,13,0,0.0
3692,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,142,13,3,0.2307692308
3693,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,143,13,1,0.0769230769
3694,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,144,13,7,0.5384615385
3695,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,145,13,2,0.1538461538
3696,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,146,13,0,0.0
3697,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,147,13,2,0.1538461538
3698,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,148,13,0,0.0
3699,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,149,13,0,0.0
3700,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,150,13,5,0.3846153846
3701,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,151,13,2,0.1538461538
3702,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,152,13,4,0.3076923077
3703,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,153,13,0,0.0
3704,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,154,13,0,0.0
3705,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,155,13,0,0.0
3706,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,156,13,2,0.1538461538
3707,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,157,13,0,0.0
3708,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,158,13,0,0.0
3709,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,159,13,0,0.0
3710,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,160,13,2,0.1538461538
3711,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,161,13,0,0.0
3712,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,162,13,0,0.0
3713,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,163,13,0,0.0
3714,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,164,13,0,0.0
3715,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,165,13,0,0.0
3716,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,166,13,5,0.3846153846
3717,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,167,13,0,0.0
3718,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,168,13,0,0.0
3719,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,169,13,0,0.0
3720,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,170,13,1,0.0769230769
3721,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,171,13,3,0.2307692308
3722,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,172,13,10,0.7692307692
3723,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,173,13,0,0.0
3724,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,174,13,0,0.0
3725,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,175,13,0,0.0
3726,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,176,13,0,0.0
3727,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,177,13,0,0.0
3728,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,178,13,0,0.0
3729,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,179,13,0,0.0
3730,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,180,13,0,0.0
3731,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,181,13,0,0.0
3732,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,182,13,0,0.0
3733,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,183,13,0,0.0
3734,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,184,13,1,0.0769230769
3735,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,185,13,0,0.0
3736,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,186,13,6,0.4615384615
3737,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,187,13,2,0.1538461538
3738,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,188,13,0,0.0
3739,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,189,13,1,0.0769230769
3740,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,190,13,0,0.0
3741,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,191,13,0,0.0
3742,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,192,13,0,0.0
3743,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,193,13,2,0.1538461538
3744,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,194,13,0,0.0
3745,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,195,13,0,0.0
3746,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,196,13,1,0.0769230769
3747,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,197,13,0,0.0
3748,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,198,13,0,0.0
3749,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,199,13,0,0.0
3750,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,200,13,0,0.0
3751,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,201,13,0,0.0
3752,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,202,13,0,0.0
3753,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,203,13,0,0.0
3754,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,204,13,0,0.0
3755,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,205,13,0,0.0
3756,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,206,13,2,0.1538461538
3757,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,207,13,0,0.0
3758,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,208,13,0,0.0
3759,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,209,13,0,0.0
3760,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,210,13,0,0.0
3761,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,211,13,0,0.0
3762,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,212,13,0,0.0
3763,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,213,13,0,0.0
3764,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,214,13,0,0.0
3765,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,215,13,0,0.0
3766,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,216,13,1,0.0769230769
3767,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,217,13,4,0.3076923077
3768,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,218,13,0,0.0
3769,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,219,13,5,0.3846153846
3770,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,220,13,0,0.0
3771,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,221,13,0,0.0
3772,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,222,13,0,0.0
3773,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,223,13,1,0.0769230769
3774,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,224,13,0,0.0
3775,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,225,13,3,0.2307692308
3776,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,226,13,0,0.0
3777,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,227,13,0,0.0
3778,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,228,13,0,0.0
3779,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,229,13,0,0.0
3780,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,230,13,0,0.0
3781,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,231,13,4,0.3076923077
3782,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,232,13,0,0.0
3783,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,233,13,4,0.3076923077
3784,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,234,13,5,0.3846153846
3785,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,235,13,5,0.3846153846
3786,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,236,13,0,0.0
3787,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,237,13,1,0.0769230769
3788,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,238,13,0,0.0
3789,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,239,13,0,0.0
3790,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,240,13,1,0.0769230769
3791,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,241,13,0,0.0
3792,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,242,13,0,0.0
3793,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,243,13,2,0.1538461538
3794,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,244,13,0,0.0
3795,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,245,13,0,0.0
3796,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,246,13,1,0.0769230769
3797,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,247,13,0,0.0
3798,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,248,13,0,0.0
3799,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,249,13,0,0.0
3800,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,250,13,0,0.0
3801,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,251,13,0,0.0
3802,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,252,13,0,0.0
3803,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,253,13,0,0.0
3804,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,254,13,0,0.0
3805,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,255,13,0,0.0
3806,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,256,13,0,0.0
3807,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,257,13,0,0.0
3808,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,258,13,0,0.0
3809,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,259,13,0,0.0
3810,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,260,13,0,0.0
3811,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,261,13,0,0.0
3812,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,262,13,0,0.0
3813,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,263,13,1,0.0769230769
3814,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,264,13,0,0.0
3815,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,265,13,0,0.0
3816,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,266,13,1,0.0769230769
3817,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,267,13,3,0.2307692308
3818,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,268,13,0,0.0
3819,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,269,13,0,0.0
3820,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,270,13,4,0.3076923077
3821,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,271,13,0,0.0
3822,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,272,13,0,0.0
3823,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,273,13,0,0.0
3824,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,274,13,4,0.3076923077
3825,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,275,13,0,0.0
3826,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,276,13,0,0.0
3827,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,277,13,0,0.0
3828,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,278,13,0,0.0
3829,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,279,13,3,0.2307692308
3830,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,280,13,0,0.0
3831,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,281,13,0,0.0
3832,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,282,13,2,0.1538461538
3833,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,283,13,0,0.0
3834,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,284,13,0,0.0
3835,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,285,13,0,0.0
3836,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,286,13,0,0.0
3837,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,287,13,5,0.3846153846
3838,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,288,13,0,0.0
3839,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,289,13,0,0.0
3840,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,290,13,0,0.0
3841,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,291,13,0,0.0
3842,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,292,13,0,0.0
3843,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,293,13,2,0.1538461538
3844,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,294,13,0,0.0
3845,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,295,13,0,0.0
3846,qwen1.5-0.5b-chat,cruxeval_output_cot,0.7,-1,296,13,5,0.3846153846
