,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
89182,qwen1.5-14b-chat,aime2025_cot,0.7,-1,0,12,0,0.0
89183,qwen1.5-14b-chat,aime2025_cot,0.7,-1,1,12,0,0.0
89184,qwen1.5-14b-chat,aime2025_cot,0.7,-1,2,12,0,0.0
89185,qwen1.5-14b-chat,aime2025_cot,0.7,-1,3,12,0,0.0
89186,qwen1.5-14b-chat,aime2025_cot,0.7,-1,4,12,0,0.0
89187,qwen1.5-14b-chat,aime2025_cot,0.7,-1,5,12,0,0.0
89188,qwen1.5-14b-chat,aime2025_cot,0.7,-1,6,12,0,0.0
89189,qwen1.5-14b-chat,aime2025_cot,0.7,-1,7,12,0,0.0
89190,qwen1.5-14b-chat,aime2025_cot,0.7,-1,8,12,0,0.0
89191,qwen1.5-14b-chat,aime2025_cot,0.7,-1,9,12,0,0.0
89192,qwen1.5-14b-chat,aime2025_cot,0.7,-1,10,12,0,0.0
89193,qwen1.5-14b-chat,aime2025_cot,0.7,-1,11,12,0,0.0
89194,qwen1.5-14b-chat,aime2025_cot,0.7,-1,12,12,0,0.0
89195,qwen1.5-14b-chat,aime2025_cot,0.7,-1,13,12,0,0.0
89196,qwen1.5-14b-chat,aime2025_cot,0.7,-1,14,12,0,0.0
89197,qwen1.5-14b-chat,aime2025_cot,0.7,-1,15,12,0,0.0
89198,qwen1.5-14b-chat,aime2025_cot,0.7,-1,16,12,0,0.0
89199,qwen1.5-14b-chat,aime2025_cot,0.7,-1,17,12,0,0.0
89200,qwen1.5-14b-chat,aime2025_cot,0.7,-1,18,12,0,0.0
89201,qwen1.5-14b-chat,aime2025_cot,0.7,-1,19,12,0,0.0
89202,qwen1.5-14b-chat,aime2025_cot,0.7,-1,20,12,0,0.0
89203,qwen1.5-14b-chat,aime2025_cot,0.7,-1,21,12,0,0.0
89204,qwen1.5-14b-chat,aime2025_cot,0.7,-1,22,12,0,0.0
89205,qwen1.5-14b-chat,aime2025_cot,0.7,-1,23,12,0,0.0
89206,qwen1.5-14b-chat,aime2025_cot,0.7,-1,24,12,0,0.0
89207,qwen1.5-14b-chat,aime2025_cot,0.7,-1,25,12,0,0.0
89208,qwen1.5-14b-chat,aime2025_cot,0.7,-1,26,12,0,0.0
89209,qwen1.5-14b-chat,aime2025_cot,0.7,-1,27,12,0,0.0
89210,qwen1.5-14b-chat,aime2025_cot,0.7,-1,28,12,0,0.0
89211,qwen1.5-14b-chat,aime2025_cot,0.7,-1,29,12,0,0.0
134253,qwen1.5-32b-chat,aime2025_cot,0.7,-1,0,11,0,0.0
134254,qwen1.5-32b-chat,aime2025_cot,0.7,-1,1,11,0,0.0
134255,qwen1.5-32b-chat,aime2025_cot,0.7,-1,2,11,0,0.0
134256,qwen1.5-32b-chat,aime2025_cot,0.7,-1,3,11,0,0.0
134257,qwen1.5-32b-chat,aime2025_cot,0.7,-1,4,11,0,0.0
134258,qwen1.5-32b-chat,aime2025_cot,0.7,-1,5,11,0,0.0
134259,qwen1.5-32b-chat,aime2025_cot,0.7,-1,6,11,0,0.0
134260,qwen1.5-32b-chat,aime2025_cot,0.7,-1,7,11,0,0.0
134261,qwen1.5-32b-chat,aime2025_cot,0.7,-1,8,11,1,0.0909090909
134262,qwen1.5-32b-chat,aime2025_cot,0.7,-1,9,11,0,0.0
134263,qwen1.5-32b-chat,aime2025_cot,0.7,-1,10,11,0,0.0
134264,qwen1.5-32b-chat,aime2025_cot,0.7,-1,11,11,0,0.0
134265,qwen1.5-32b-chat,aime2025_cot,0.7,-1,12,11,0,0.0
134266,qwen1.5-32b-chat,aime2025_cot,0.7,-1,13,11,0,0.0
134267,qwen1.5-32b-chat,aime2025_cot,0.7,-1,14,11,0,0.0
134268,qwen1.5-32b-chat,aime2025_cot,0.7,-1,15,11,0,0.0
134269,qwen1.5-32b-chat,aime2025_cot,0.7,-1,16,11,0,0.0
134270,qwen1.5-32b-chat,aime2025_cot,0.7,-1,17,11,0,0.0
134271,qwen1.5-32b-chat,aime2025_cot,0.7,-1,18,11,0,0.0
134272,qwen1.5-32b-chat,aime2025_cot,0.7,-1,19,11,0,0.0
134273,qwen1.5-32b-chat,aime2025_cot,0.7,-1,20,11,0,0.0
134274,qwen1.5-32b-chat,aime2025_cot,0.7,-1,21,11,0,0.0
134275,qwen1.5-32b-chat,aime2025_cot,0.7,-1,22,11,0,0.0
134276,qwen1.5-32b-chat,aime2025_cot,0.7,-1,23,11,0,0.0
134277,qwen1.5-32b-chat,aime2025_cot,0.7,-1,24,11,0,0.0
134278,qwen1.5-32b-chat,aime2025_cot,0.7,-1,25,11,0,0.0
134279,qwen1.5-32b-chat,aime2025_cot,0.7,-1,26,11,0,0.0
134280,qwen1.5-32b-chat,aime2025_cot,0.7,-1,27,11,0,0.0
134281,qwen1.5-32b-chat,aime2025_cot,0.7,-1,28,11,0,0.0
134282,qwen1.5-32b-chat,aime2025_cot,0.7,-1,29,11,0,0.0
177329,qwen1.5-72b-chat,aime2025_cot,0.7,-1,0,11,0,0.0
177330,qwen1.5-72b-chat,aime2025_cot,0.7,-1,1,11,0,0.0
177331,qwen1.5-72b-chat,aime2025_cot,0.7,-1,2,11,0,0.0
177332,qwen1.5-72b-chat,aime2025_cot,0.7,-1,3,11,0,0.0
177333,qwen1.5-72b-chat,aime2025_cot,0.7,-1,4,11,0,0.0
177334,qwen1.5-72b-chat,aime2025_cot,0.7,-1,5,11,0,0.0
177335,qwen1.5-72b-chat,aime2025_cot,0.7,-1,6,11,0,0.0
177336,qwen1.5-72b-chat,aime2025_cot,0.7,-1,7,11,0,0.0
177337,qwen1.5-72b-chat,aime2025_cot,0.7,-1,8,11,0,0.0
177338,qwen1.5-72b-chat,aime2025_cot,0.7,-1,9,11,0,0.0
177339,qwen1.5-72b-chat,aime2025_cot,0.7,-1,10,11,0,0.0
177340,qwen1.5-72b-chat,aime2025_cot,0.7,-1,11,11,0,0.0
177341,qwen1.5-72b-chat,aime2025_cot,0.7,-1,12,11,0,0.0
177342,qwen1.5-72b-chat,aime2025_cot,0.7,-1,13,11,1,0.0909090909
177343,qwen1.5-72b-chat,aime2025_cot,0.7,-1,14,11,0,0.0
177344,qwen1.5-72b-chat,aime2025_cot,0.7,-1,15,11,0,0.0
177345,qwen1.5-72b-chat,aime2025_cot,0.7,-1,16,11,0,0.0
177346,qwen1.5-72b-chat,aime2025_cot,0.7,-1,17,11,0,0.0
177347,qwen1.5-72b-chat,aime2025_cot,0.7,-1,18,11,0,0.0
177348,qwen1.5-72b-chat,aime2025_cot,0.7,-1,19,11,0,0.0
177349,qwen1.5-72b-chat,aime2025_cot,0.7,-1,20,11,0,0.0
177350,qwen1.5-72b-chat,aime2025_cot,0.7,-1,21,11,0,0.0
177351,qwen1.5-72b-chat,aime2025_cot,0.7,-1,22,11,0,0.0
177352,qwen1.5-72b-chat,aime2025_cot,0.7,-1,23,11,0,0.0
177353,qwen1.5-72b-chat,aime2025_cot,0.7,-1,24,11,0,0.0
177354,qwen1.5-72b-chat,aime2025_cot,0.7,-1,25,11,0,0.0
177355,qwen1.5-72b-chat,aime2025_cot,0.7,-1,26,11,0,0.0
177356,qwen1.5-72b-chat,aime2025_cot,0.7,-1,27,11,0,0.0
177357,qwen1.5-72b-chat,aime2025_cot,0.7,-1,28,11,0,0.0
177358,qwen1.5-72b-chat,aime2025_cot,0.7,-1,29,11,0,0.0
207878,qwen1.5-7b-chat,aime2025_cot,0.7,-1,0,12,0,0.0
207879,qwen1.5-7b-chat,aime2025_cot,0.7,-1,1,12,0,0.0
207880,qwen1.5-7b-chat,aime2025_cot,0.7,-1,2,12,0,0.0
207881,qwen1.5-7b-chat,aime2025_cot,0.7,-1,3,12,0,0.0
207882,qwen1.5-7b-chat,aime2025_cot,0.7,-1,4,12,0,0.0
207883,qwen1.5-7b-chat,aime2025_cot,0.7,-1,5,12,0,0.0
207884,qwen1.5-7b-chat,aime2025_cot,0.7,-1,6,12,0,0.0
207885,qwen1.5-7b-chat,aime2025_cot,0.7,-1,7,12,0,0.0
207886,qwen1.5-7b-chat,aime2025_cot,0.7,-1,8,12,0,0.0
207887,qwen1.5-7b-chat,aime2025_cot,0.7,-1,9,12,0,0.0
207888,qwen1.5-7b-chat,aime2025_cot,0.7,-1,10,12,0,0.0
207889,qwen1.5-7b-chat,aime2025_cot,0.7,-1,11,12,0,0.0
207890,qwen1.5-7b-chat,aime2025_cot,0.7,-1,12,12,0,0.0
207891,qwen1.5-7b-chat,aime2025_cot,0.7,-1,13,12,0,0.0
207892,qwen1.5-7b-chat,aime2025_cot,0.7,-1,14,12,0,0.0
207893,qwen1.5-7b-chat,aime2025_cot,0.7,-1,15,12,0,0.0
207894,qwen1.5-7b-chat,aime2025_cot,0.7,-1,16,12,0,0.0
207895,qwen1.5-7b-chat,aime2025_cot,0.7,-1,17,12,0,0.0
207896,qwen1.5-7b-chat,aime2025_cot,0.7,-1,18,12,0,0.0
207897,qwen1.5-7b-chat,aime2025_cot,0.7,-1,19,12,0,0.0
207898,qwen1.5-7b-chat,aime2025_cot,0.7,-1,20,12,0,0.0
207899,qwen1.5-7b-chat,aime2025_cot,0.7,-1,21,12,0,0.0
207900,qwen1.5-7b-chat,aime2025_cot,0.7,-1,22,12,0,0.0
207901,qwen1.5-7b-chat,aime2025_cot,0.7,-1,23,12,0,0.0
207902,qwen1.5-7b-chat,aime2025_cot,0.7,-1,24,12,0,0.0
207903,qwen1.5-7b-chat,aime2025_cot,0.7,-1,25,12,0,0.0
207904,qwen1.5-7b-chat,aime2025_cot,0.7,-1,26,12,0,0.0
207905,qwen1.5-7b-chat,aime2025_cot,0.7,-1,27,12,0,0.0
207906,qwen1.5-7b-chat,aime2025_cot,0.7,-1,28,12,0,0.0
207907,qwen1.5-7b-chat,aime2025_cot,0.7,-1,29,12,0,0.0
252454,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,0,13,0,0.0
252455,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,1,13,0,0.0
252456,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,2,13,0,0.0
252457,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,3,13,0,0.0
252458,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,4,13,0,0.0
252459,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,5,13,0,0.0
252460,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,6,13,0,0.0
252461,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,7,13,0,0.0
252462,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,8,13,0,0.0
252463,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,9,13,0,0.0
252464,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,10,13,0,0.0
252465,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,11,13,0,0.0
252466,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,12,13,0,0.0
252467,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,13,13,0,0.0
252468,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,14,13,0,0.0
252469,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,15,13,0,0.0
252470,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,16,13,0,0.0
252471,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,17,13,0,0.0
252472,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,18,13,0,0.0
252473,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,19,13,0,0.0
252474,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,20,13,0,0.0
252475,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,21,13,0,0.0
252476,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,22,13,0,0.0
252477,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,23,13,0,0.0
252478,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,24,13,0,0.0
252479,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,25,13,0,0.0
252480,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,26,13,0,0.0
252481,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,27,13,0,0.0
252482,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,28,13,0,0.0
252483,qwen2-0.5b-instruct,aime2025_cot,0.7,-1,29,13,0,0.0
297030,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,0,13,0,0.0
297031,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,1,13,0,0.0
297032,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,2,13,2,0.1538461538
297033,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,3,13,0,0.0
297034,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,4,13,0,0.0
297035,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,5,13,0,0.0
297036,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,6,13,0,0.0
297037,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,7,13,0,0.0
297038,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,8,13,0,0.0
297039,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,9,13,0,0.0
297040,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,10,13,0,0.0
297041,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,11,13,0,0.0
297042,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,12,13,0,0.0
297043,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,13,13,0,0.0
297044,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,14,13,0,0.0
297045,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,15,13,0,0.0
297046,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,16,13,0,0.0
297047,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,17,13,0,0.0
297048,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,18,13,0,0.0
297049,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,19,13,0,0.0
297050,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,20,13,0,0.0
297051,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,21,13,0,0.0
297052,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,22,13,0,0.0
297053,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,23,13,0,0.0
297054,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,24,13,0,0.0
297055,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,25,13,0,0.0
297056,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,26,13,0,0.0
297057,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,27,13,0,0.0
297058,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,28,13,0,0.0
297059,qwen2-1.5b-instruct,aime2025_cot,0.7,-1,29,13,0,0.0
342101,qwen2-72b-instruct,aime2025_cot,0.7,-1,0,11,2,0.1818181818
342102,qwen2-72b-instruct,aime2025_cot,0.7,-1,1,11,0,0.0
342103,qwen2-72b-instruct,aime2025_cot,0.7,-1,2,11,0,0.0
342104,qwen2-72b-instruct,aime2025_cot,0.7,-1,3,11,2,0.1818181818
342105,qwen2-72b-instruct,aime2025_cot,0.7,-1,4,11,0,0.0
342106,qwen2-72b-instruct,aime2025_cot,0.7,-1,5,11,2,0.1818181818
342107,qwen2-72b-instruct,aime2025_cot,0.7,-1,6,11,0,0.0
342108,qwen2-72b-instruct,aime2025_cot,0.7,-1,7,11,0,0.0
342109,qwen2-72b-instruct,aime2025_cot,0.7,-1,8,11,1,0.0909090909
342110,qwen2-72b-instruct,aime2025_cot,0.7,-1,9,11,0,0.0
342111,qwen2-72b-instruct,aime2025_cot,0.7,-1,10,11,0,0.0
342112,qwen2-72b-instruct,aime2025_cot,0.7,-1,11,11,0,0.0
342113,qwen2-72b-instruct,aime2025_cot,0.7,-1,12,11,0,0.0
342114,qwen2-72b-instruct,aime2025_cot,0.7,-1,13,11,0,0.0
342115,qwen2-72b-instruct,aime2025_cot,0.7,-1,14,11,0,0.0
342116,qwen2-72b-instruct,aime2025_cot,0.7,-1,15,11,0,0.0
342117,qwen2-72b-instruct,aime2025_cot,0.7,-1,16,11,1,0.0909090909
342118,qwen2-72b-instruct,aime2025_cot,0.7,-1,17,11,0,0.0
342119,qwen2-72b-instruct,aime2025_cot,0.7,-1,18,11,0,0.0
342120,qwen2-72b-instruct,aime2025_cot,0.7,-1,19,11,1,0.0909090909
342121,qwen2-72b-instruct,aime2025_cot,0.7,-1,20,11,2,0.1818181818
342122,qwen2-72b-instruct,aime2025_cot,0.7,-1,21,11,0,0.0
342123,qwen2-72b-instruct,aime2025_cot,0.7,-1,22,11,1,0.0909090909
342124,qwen2-72b-instruct,aime2025_cot,0.7,-1,23,11,0,0.0
342125,qwen2-72b-instruct,aime2025_cot,0.7,-1,24,11,0,0.0
342126,qwen2-72b-instruct,aime2025_cot,0.7,-1,25,11,0,0.0
342127,qwen2-72b-instruct,aime2025_cot,0.7,-1,26,11,0,0.0
342128,qwen2-72b-instruct,aime2025_cot,0.7,-1,27,11,0,0.0
342129,qwen2-72b-instruct,aime2025_cot,0.7,-1,28,11,0,0.0
342130,qwen2-72b-instruct,aime2025_cot,0.7,-1,29,11,0,0.0
384682,qwen2-7b-instruct,aime2025_cot,0.7,-1,0,11,0,0.0
384683,qwen2-7b-instruct,aime2025_cot,0.7,-1,1,11,0,0.0
384684,qwen2-7b-instruct,aime2025_cot,0.7,-1,2,11,0,0.0
384685,qwen2-7b-instruct,aime2025_cot,0.7,-1,3,11,0,0.0
384686,qwen2-7b-instruct,aime2025_cot,0.7,-1,4,11,0,0.0
384687,qwen2-7b-instruct,aime2025_cot,0.7,-1,5,11,0,0.0
384688,qwen2-7b-instruct,aime2025_cot,0.7,-1,6,11,0,0.0
384689,qwen2-7b-instruct,aime2025_cot,0.7,-1,7,11,0,0.0
384690,qwen2-7b-instruct,aime2025_cot,0.7,-1,8,11,1,0.0909090909
384691,qwen2-7b-instruct,aime2025_cot,0.7,-1,9,11,0,0.0
384692,qwen2-7b-instruct,aime2025_cot,0.7,-1,10,11,0,0.0
384693,qwen2-7b-instruct,aime2025_cot,0.7,-1,11,11,0,0.0
384694,qwen2-7b-instruct,aime2025_cot,0.7,-1,12,11,0,0.0
384695,qwen2-7b-instruct,aime2025_cot,0.7,-1,13,11,0,0.0
384696,qwen2-7b-instruct,aime2025_cot,0.7,-1,14,11,0,0.0
384697,qwen2-7b-instruct,aime2025_cot,0.7,-1,15,11,0,0.0
384698,qwen2-7b-instruct,aime2025_cot,0.7,-1,16,11,0,0.0
384699,qwen2-7b-instruct,aime2025_cot,0.7,-1,17,11,0,0.0
384700,qwen2-7b-instruct,aime2025_cot,0.7,-1,18,11,0,0.0
384701,qwen2-7b-instruct,aime2025_cot,0.7,-1,19,11,0,0.0
384702,qwen2-7b-instruct,aime2025_cot,0.7,-1,20,11,0,0.0
384703,qwen2-7b-instruct,aime2025_cot,0.7,-1,21,11,0,0.0
384704,qwen2-7b-instruct,aime2025_cot,0.7,-1,22,11,0,0.0
384705,qwen2-7b-instruct,aime2025_cot,0.7,-1,23,11,0,0.0
384706,qwen2-7b-instruct,aime2025_cot,0.7,-1,24,11,0,0.0
384707,qwen2-7b-instruct,aime2025_cot,0.7,-1,25,11,0,0.0
384708,qwen2-7b-instruct,aime2025_cot,0.7,-1,26,11,0,0.0
384709,qwen2-7b-instruct,aime2025_cot,0.7,-1,27,11,0,0.0
384710,qwen2-7b-instruct,aime2025_cot,0.7,-1,28,11,0,0.0
384711,qwen2-7b-instruct,aime2025_cot,0.7,-1,29,11,0,0.0
429258,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,0,4,0,0.0
429259,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,1,4,0,0.0
429260,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,2,4,1,0.25
429261,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,3,4,0,0.0
429262,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,4,4,0,0.0
429263,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,5,4,0,0.0
429264,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,6,4,0,0.0
429265,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,7,4,0,0.0
429266,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,8,4,1,0.25
429267,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,9,4,0,0.0
429268,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,10,4,0,0.0
429269,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,11,4,0,0.0
429270,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,12,4,0,0.0
429271,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,13,4,0,0.0
429272,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,14,4,0,0.0
429273,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,15,4,0,0.0
429274,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,16,4,2,0.5
429275,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,17,4,0,0.0
429276,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,18,4,0,0.0
429277,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,19,4,0,0.0
429278,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,20,4,0,0.0
429279,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,21,4,0,0.0
429280,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,22,4,0,0.0
429281,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,23,4,0,0.0
429282,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,24,4,0,0.0
429283,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,25,4,0,0.0
429284,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,26,4,0,0.0
429285,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,27,4,0,0.0
429286,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,28,4,0,0.0
429287,qwen2-math-1.5b-instruct,aime2025_cot,0.7,-1,29,4,0,0.0
468829,qwen2-math-72b-instruct,aime2025_cot,0.7,-1,0,10,5,0.5
468830,qwen2-math-72b-instruct,aime2025_cot,0.7,-1,1,10,0,0.0
468831,qwen2-math-72b-instruct,aime2025_cot,0.7,-1,2,10,3,0.3
468832,qwen2-math-72b-instruct,aime2025_cot,0.7,-1,3,10,0,0.0
