,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
6143,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,26,13,1,0.0769230769
6144,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,27,13,3,0.2307692308
6145,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,28,13,1,0.0769230769
6146,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,29,13,2,0.1538461538
6147,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,30,13,4,0.3076923077
6148,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,31,13,1,0.0769230769
6149,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,32,13,6,0.4615384615
6150,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,33,13,1,0.0769230769
6151,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,34,13,0,0.0
6152,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,35,13,1,0.0769230769
6153,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,36,13,1,0.0769230769
6154,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,37,13,7,0.5384615385
6155,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,38,13,5,0.3846153846
6156,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,39,13,3,0.2307692308
6157,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,40,13,3,0.2307692308
6158,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,41,13,0,0.0
6159,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,42,13,4,0.3076923077
6160,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,43,13,3,0.2307692308
6161,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,44,13,5,0.3846153846
6162,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,45,13,6,0.4615384615
6163,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,46,13,3,0.2307692308
6164,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,47,13,3,0.2307692308
6165,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,48,13,2,0.1538461538
6166,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,49,13,2,0.1538461538
6167,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,50,13,5,0.3846153846
6168,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,51,13,2,0.1538461538
6169,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,52,13,5,0.3846153846
6170,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,53,13,3,0.2307692308
6171,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,54,13,0,0.0
6172,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,55,13,5,0.3846153846
6173,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,56,13,2,0.1538461538
6174,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,57,13,0,0.0
6175,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,58,13,1,0.0769230769
6176,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,59,13,1,0.0769230769
6177,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,60,13,2,0.1538461538
6178,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,61,13,4,0.3076923077
6179,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,62,13,1,0.0769230769
6180,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,63,13,6,0.4615384615
6181,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,64,13,2,0.1538461538
6182,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,65,13,3,0.2307692308
6183,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,66,13,1,0.0769230769
6184,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,67,13,3,0.2307692308
6185,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,68,13,0,0.0
6186,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,69,13,2,0.1538461538
6187,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,70,13,1,0.0769230769
6188,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,71,13,0,0.0
6189,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,72,13,1,0.0769230769
6190,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,73,13,5,0.3846153846
6191,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,74,13,1,0.0769230769
6192,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,75,13,0,0.0
6193,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,76,13,1,0.0769230769
6194,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,77,13,4,0.3076923077
6195,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,78,13,3,0.2307692308
6196,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,79,13,1,0.0769230769
6197,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,80,13,3,0.2307692308
6198,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,81,13,6,0.4615384615
6199,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,82,13,4,0.3076923077
6200,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,83,13,1,0.0769230769
6201,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,84,13,1,0.0769230769
6202,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,85,13,0,0.0
6203,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,86,13,1,0.0769230769
6204,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,87,13,3,0.2307692308
6205,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,88,13,2,0.1538461538
6206,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,89,13,0,0.0
6207,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,90,13,1,0.0769230769
6208,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,91,13,6,0.4615384615
6209,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,92,13,2,0.1538461538
6210,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,93,13,1,0.0769230769
6211,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,94,13,6,0.4615384615
6212,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,95,13,7,0.5384615385
6213,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,96,13,2,0.1538461538
6214,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,97,13,2,0.1538461538
6215,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,98,13,5,0.3846153846
6216,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,99,13,8,0.6153846154
6217,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,100,13,2,0.1538461538
6218,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,101,13,5,0.3846153846
6219,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,102,13,0,0.0
6220,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,103,13,5,0.3846153846
6221,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,104,13,2,0.1538461538
6222,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,105,13,1,0.0769230769
6223,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,106,13,5,0.3846153846
6224,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,107,13,0,0.0
6225,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,108,13,1,0.0769230769
6226,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,109,13,6,0.4615384615
6227,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,110,13,0,0.0
6228,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,111,13,4,0.3076923077
6229,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,112,13,6,0.4615384615
6230,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,113,13,2,0.1538461538
6231,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,114,13,1,0.0769230769
6232,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,115,13,0,0.0
6233,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,116,13,3,0.2307692308
6234,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,117,13,2,0.1538461538
6235,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,118,13,1,0.0769230769
6236,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,119,13,0,0.0
6237,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,120,13,5,0.3846153846
6238,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,121,13,4,0.3076923077
6239,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,122,13,2,0.1538461538
6240,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,123,13,2,0.1538461538
6241,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,124,13,2,0.1538461538
6242,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,125,13,3,0.2307692308
6243,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,126,13,0,0.0
6244,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,127,13,4,0.3076923077
6245,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,128,13,1,0.0769230769
6246,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,129,13,1,0.0769230769
6247,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,130,13,3,0.2307692308
6248,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,131,13,5,0.3846153846
6249,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,132,13,0,0.0
6250,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,133,13,2,0.1538461538
6251,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,134,13,1,0.0769230769
6252,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,135,13,0,0.0
6253,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,136,13,7,0.5384615385
6254,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,137,13,5,0.3846153846
6255,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,138,13,10,0.7692307692
6256,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,139,13,0,0.0
6257,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,140,13,1,0.0769230769
6258,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,141,13,2,0.1538461538
6259,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,142,13,5,0.3846153846
6260,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,143,13,2,0.1538461538
6261,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,144,13,4,0.3076923077
6262,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,145,13,1,0.0769230769
6263,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,146,13,7,0.5384615385
6264,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,147,13,3,0.2307692308
6265,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,148,13,5,0.3846153846
6266,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,149,13,2,0.1538461538
6267,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,150,13,3,0.2307692308
6268,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,151,13,3,0.2307692308
6269,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,152,13,3,0.2307692308
6270,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,153,13,0,0.0
6271,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,154,13,2,0.1538461538
6272,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,155,13,3,0.2307692308
6273,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,156,13,4,0.3076923077
6274,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,157,13,2,0.1538461538
6275,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,158,13,6,0.4615384615
6276,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,159,13,1,0.0769230769
6277,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,160,13,1,0.0769230769
6278,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,161,13,3,0.2307692308
6279,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,162,13,6,0.4615384615
6280,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,163,13,1,0.0769230769
6281,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,164,13,5,0.3846153846
6282,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,165,13,2,0.1538461538
6283,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,166,13,5,0.3846153846
6284,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,167,13,10,0.7692307692
6285,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,168,13,2,0.1538461538
6286,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,169,13,0,0.0
6287,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,170,13,1,0.0769230769
6288,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,171,13,2,0.1538461538
6289,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,172,13,2,0.1538461538
6290,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,173,13,4,0.3076923077
6291,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,174,13,1,0.0769230769
6292,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,175,13,1,0.0769230769
6293,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,176,13,3,0.2307692308
6294,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,177,13,1,0.0769230769
6295,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,178,13,1,0.0769230769
6296,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,179,13,0,0.0
6297,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,180,13,3,0.2307692308
6298,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,181,13,8,0.6153846154
6299,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,182,13,13,1.0
6300,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,183,13,0,0.0
6301,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,184,13,0,0.0
6302,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,185,13,3,0.2307692308
6303,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,186,13,1,0.0769230769
6304,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,187,13,1,0.0769230769
6305,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,188,13,8,0.6153846154
6306,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,189,13,1,0.0769230769
6307,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,190,13,4,0.3076923077
6308,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,191,13,11,0.8461538462
6309,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,192,13,2,0.1538461538
6310,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,193,13,0,0.0
6311,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,194,13,1,0.0769230769
6312,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,195,13,2,0.1538461538
6313,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,196,13,5,0.3846153846
6314,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,197,13,0,0.0
6315,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,198,13,1,0.0769230769
6316,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,199,13,4,0.3076923077
6317,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,200,13,0,0.0
6318,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,201,13,1,0.0769230769
6319,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,202,13,1,0.0769230769
6320,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,203,13,5,0.3846153846
6321,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,204,13,0,0.0
6322,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,205,13,5,0.3846153846
6323,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,206,13,6,0.4615384615
6324,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,207,13,0,0.0
6325,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,208,13,2,0.1538461538
6326,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,209,13,2,0.1538461538
6327,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,210,13,3,0.2307692308
6328,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,211,13,8,0.6153846154
6329,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,212,13,3,0.2307692308
6330,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,213,13,0,0.0
6331,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,214,13,0,0.0
6332,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,215,13,4,0.3076923077
6333,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,216,13,0,0.0
6334,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,217,13,1,0.0769230769
6335,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,218,13,1,0.0769230769
6336,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,219,13,2,0.1538461538
6337,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,220,13,1,0.0769230769
6338,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,221,13,0,0.0
6339,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,222,13,6,0.4615384615
6340,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,223,13,0,0.0
6341,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,224,13,0,0.0
6342,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,225,13,5,0.3846153846
6343,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,226,13,1,0.0769230769
6344,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,227,13,1,0.0769230769
6345,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,228,13,2,0.1538461538
6346,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,229,13,3,0.2307692308
6347,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,230,13,2,0.1538461538
6348,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,231,13,2,0.1538461538
6349,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,232,13,4,0.3076923077
6350,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,233,13,3,0.2307692308
6351,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,234,13,2,0.1538461538
6352,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,235,13,2,0.1538461538
6353,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,236,13,2,0.1538461538
6354,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,237,13,7,0.5384615385
6355,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,238,13,4,0.3076923077
6356,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,239,13,0,0.0
6357,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,240,13,2,0.1538461538
6358,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,241,13,4,0.3076923077
6359,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,242,13,2,0.1538461538
6360,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,243,13,4,0.3076923077
6361,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,244,13,1,0.0769230769
6362,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,245,13,1,0.0769230769
6363,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,246,13,2,0.1538461538
6364,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,247,13,3,0.2307692308
6365,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,248,13,5,0.3846153846
6366,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,249,13,3,0.2307692308
6367,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,250,13,3,0.2307692308
6368,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,251,13,6,0.4615384615
6369,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,252,13,2,0.1538461538
6370,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,253,13,3,0.2307692308
6371,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,254,13,1,0.0769230769
6372,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,255,13,3,0.2307692308
6373,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,256,13,2,0.1538461538
6374,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,257,13,3,0.2307692308
6375,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,258,13,6,0.4615384615
6376,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,259,13,3,0.2307692308
6377,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,260,13,2,0.1538461538
6378,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,261,13,2,0.1538461538
6379,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,262,13,4,0.3076923077
6380,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,263,13,1,0.0769230769
6381,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,264,13,3,0.2307692308
6382,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,265,13,7,0.5384615385
6383,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,266,13,2,0.1538461538
6384,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,267,13,0,0.0
6385,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,268,13,4,0.3076923077
6386,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,269,13,3,0.2307692308
6387,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,270,13,1,0.0769230769
6388,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,271,13,1,0.0769230769
6389,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,272,13,1,0.0769230769
6390,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,273,13,2,0.1538461538
6391,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,274,13,1,0.0769230769
6392,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,275,13,3,0.2307692308
6393,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,276,13,0,0.0
6394,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,277,13,2,0.1538461538
6395,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,278,13,1,0.0769230769
6396,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,279,13,1,0.0769230769
6397,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,280,13,4,0.3076923077
6398,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,281,13,1,0.0769230769
6399,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,282,13,5,0.3846153846
6400,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,283,13,4,0.3076923077
6401,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,284,13,4,0.3076923077
6402,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,285,13,5,0.3846153846
6403,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,286,13,2,0.1538461538
6404,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,287,13,0,0.0
6405,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,288,13,3,0.2307692308
6406,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,289,13,9,0.6923076923
6407,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,290,13,0,0.0
6408,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,291,13,0,0.0
6409,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,292,13,4,0.3076923077
6410,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,293,13,3,0.2307692308
6411,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,294,13,3,0.2307692308
6412,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,295,13,1,0.0769230769
6413,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,296,13,8,0.6153846154
6414,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,297,13,1,0.0769230769
6415,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,298,13,2,0.1538461538
6416,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,299,13,4,0.3076923077
6417,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,300,13,1,0.0769230769
6418,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,301,13,3,0.2307692308
6419,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,302,13,7,0.5384615385
6420,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,303,13,2,0.1538461538
6421,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,304,13,2,0.1538461538
6422,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,305,13,6,0.4615384615
6423,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,306,13,0,0.0
6424,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,307,13,1,0.0769230769
6425,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,308,13,6,0.4615384615
6426,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,309,13,4,0.3076923077
6427,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,310,13,4,0.3076923077
6428,qwen1.5-0.5b-chat,lsat_cot,0.7,-1,311,13,0,0.0
