,benchmark_id,model,example_id,pass1,N,date,hyperparams
61610,mbpp,code-llama-multi-7b,Mbpp/82,1.0,,,
61611,mbpp,code-llama-multi-7b,Mbpp/84,1.0,,,
61612,mbpp,code-llama-multi-7b,Mbpp/85,1.0,,,
61613,mbpp,code-llama-multi-7b,Mbpp/86,0.0,,,
61614,mbpp,code-llama-multi-7b,Mbpp/87,1.0,,,
61615,mbpp,code-llama-multi-7b,Mbpp/88,1.0,,,
61616,mbpp,code-llama-multi-7b,Mbpp/89,0.0,,,
61617,mbpp,code-llama-multi-7b,Mbpp/90,1.0,,,
61618,mbpp,code-llama-multi-7b,Mbpp/91,1.0,,,
61619,mbpp,code-llama-multi-7b,Mbpp/92,0.0,,,
61620,mbpp,code-llama-multi-7b,Mbpp/93,1.0,,,
61621,mbpp,code-llama-multi-7b,Mbpp/94,1.0,,,
61622,mbpp,code-llama-multi-7b,Mbpp/95,1.0,,,
61623,mbpp,code-llama-multi-7b,Mbpp/96,1.0,,,
61624,mbpp,code-llama-multi-7b,Mbpp/97,0.0,,,
61625,mbpp,code-llama-multi-7b,Mbpp/98,0.0,,,
61626,mbpp,code-llama-multi-7b,Mbpp/99,1.0,,,
61627,mbpp,code-llama-multi-7b,Mbpp/100,0.0,,,
61628,mbpp,code-llama-multi-7b,Mbpp/101,0.0,,,
61629,mbpp,code-llama-multi-7b,Mbpp/102,0.0,,,
61630,mbpp,code-llama-multi-7b,Mbpp/103,0.0,,,
61631,mbpp,code-llama-multi-7b,Mbpp/104,1.0,,,
61632,mbpp,code-llama-multi-7b,Mbpp/105,1.0,,,
61633,mbpp,code-llama-multi-7b,Mbpp/106,1.0,,,
61634,mbpp,code-llama-multi-7b,Mbpp/108,0.0,,,
61635,mbpp,code-llama-multi-7b,Mbpp/109,0.0,,,
61636,mbpp,code-llama-multi-7b,Mbpp/111,0.0,,,
61637,mbpp,code-llama-multi-7b,Mbpp/113,1.0,,,
61638,mbpp,code-llama-multi-7b,Mbpp/116,1.0,,,
61639,mbpp,code-llama-multi-7b,Mbpp/118,1.0,,,
61640,mbpp,code-llama-multi-7b,Mbpp/119,0.0,,,
61641,mbpp,code-llama-multi-7b,Mbpp/120,0.0,,,
61642,mbpp,code-llama-multi-7b,Mbpp/123,0.0,,,
61643,mbpp,code-llama-multi-7b,Mbpp/124,0.0,,,
61644,mbpp,code-llama-multi-7b,Mbpp/125,0.0,,,
61645,mbpp,code-llama-multi-7b,Mbpp/126,1.0,,,
61646,mbpp,code-llama-multi-7b,Mbpp/127,0.0,,,
61647,mbpp,code-llama-multi-7b,Mbpp/128,1.0,,,
61648,mbpp,code-llama-multi-7b,Mbpp/129,0.0,,,
61649,mbpp,code-llama-multi-7b,Mbpp/130,1.0,,,
61650,mbpp,code-llama-multi-7b,Mbpp/131,0.0,,,
61651,mbpp,code-llama-multi-7b,Mbpp/132,1.0,,,
61652,mbpp,code-llama-multi-7b,Mbpp/133,1.0,,,
61653,mbpp,code-llama-multi-7b,Mbpp/135,0.0,,,
61654,mbpp,code-llama-multi-7b,Mbpp/137,1.0,,,
61655,mbpp,code-llama-multi-7b,Mbpp/138,0.0,,,
61656,mbpp,code-llama-multi-7b,Mbpp/139,1.0,,,
61657,mbpp,code-llama-multi-7b,Mbpp/140,0.0,,,
61658,mbpp,code-llama-multi-7b,Mbpp/141,1.0,,,
61659,mbpp,code-llama-multi-7b,Mbpp/142,1.0,,,
61660,mbpp,code-llama-multi-7b,Mbpp/145,1.0,,,
61661,mbpp,code-llama-multi-7b,Mbpp/160,0.0,,,
61662,mbpp,code-llama-multi-7b,Mbpp/161,1.0,,,
61663,mbpp,code-llama-multi-7b,Mbpp/162,1.0,,,
61664,mbpp,code-llama-multi-7b,Mbpp/165,0.0,,,
61665,mbpp,code-llama-multi-7b,Mbpp/166,0.0,,,
61666,mbpp,code-llama-multi-7b,Mbpp/167,1.0,,,
61667,mbpp,code-llama-multi-7b,Mbpp/168,1.0,,,
61668,mbpp,code-llama-multi-7b,Mbpp/170,1.0,,,
61669,mbpp,code-llama-multi-7b,Mbpp/171,1.0,,,
61670,mbpp,code-llama-multi-7b,Mbpp/172,1.0,,,
61671,mbpp,code-llama-multi-7b,Mbpp/222,1.0,,,
61672,mbpp,code-llama-multi-7b,Mbpp/223,0.0,,,
61673,mbpp,code-llama-multi-7b,Mbpp/224,1.0,,,
61674,mbpp,code-llama-multi-7b,Mbpp/226,1.0,,,
61675,mbpp,code-llama-multi-7b,Mbpp/227,1.0,,,
61676,mbpp,code-llama-multi-7b,Mbpp/230,1.0,,,
61677,mbpp,code-llama-multi-7b,Mbpp/232,1.0,,,
61678,mbpp,code-llama-multi-7b,Mbpp/233,0.0,,,
61679,mbpp,code-llama-multi-7b,Mbpp/234,1.0,,,
61680,mbpp,code-llama-multi-7b,Mbpp/235,0.0,,,
61681,mbpp,code-llama-multi-7b,Mbpp/237,0.0,,,
61682,mbpp,code-llama-multi-7b,Mbpp/238,0.0,,,
61683,mbpp,code-llama-multi-7b,Mbpp/239,0.0,,,
61684,mbpp,code-llama-multi-7b,Mbpp/240,0.0,,,
61685,mbpp,code-llama-multi-7b,Mbpp/242,1.0,,,
61686,mbpp,code-llama-multi-7b,Mbpp/244,0.0,,,
61687,mbpp,code-llama-multi-7b,Mbpp/245,0.0,,,
61688,mbpp,code-llama-multi-7b,Mbpp/247,0.0,,,
61689,mbpp,code-llama-multi-7b,Mbpp/250,1.0,,,
61690,mbpp,code-llama-multi-7b,Mbpp/251,1.0,,,
61691,mbpp,code-llama-multi-7b,Mbpp/252,1.0,,,
61692,mbpp,code-llama-multi-7b,Mbpp/253,1.0,,,
61693,mbpp,code-llama-multi-7b,Mbpp/255,0.0,,,
61694,mbpp,code-llama-multi-7b,Mbpp/256,0.0,,,
61695,mbpp,code-llama-multi-7b,Mbpp/257,1.0,,,
61696,mbpp,code-llama-multi-7b,Mbpp/259,0.0,,,
61697,mbpp,code-llama-multi-7b,Mbpp/260,0.0,,,
61698,mbpp,code-llama-multi-7b,Mbpp/261,1.0,,,
61699,mbpp,code-llama-multi-7b,Mbpp/262,1.0,,,
61700,mbpp,code-llama-multi-7b,Mbpp/264,0.0,,,
61701,mbpp,code-llama-multi-7b,Mbpp/265,0.0,,,
61702,mbpp,code-llama-multi-7b,Mbpp/266,0.0,,,
61703,mbpp,code-llama-multi-7b,Mbpp/267,0.0,,,
61704,mbpp,code-llama-multi-7b,Mbpp/268,0.0,,,
61705,mbpp,code-llama-multi-7b,Mbpp/269,1.0,,,
61706,mbpp,code-llama-multi-7b,Mbpp/270,0.0,,,
61707,mbpp,code-llama-multi-7b,Mbpp/271,0.0,,,
61708,mbpp,code-llama-multi-7b,Mbpp/272,1.0,,,
61709,mbpp,code-llama-multi-7b,Mbpp/273,1.0,,,
61710,mbpp,code-llama-multi-7b,Mbpp/274,0.0,,,
61711,mbpp,code-llama-multi-7b,Mbpp/276,1.0,,,
61712,mbpp,code-llama-multi-7b,Mbpp/277,1.0,,,
61713,mbpp,code-llama-multi-7b,Mbpp/278,0.0,,,
61714,mbpp,code-llama-multi-7b,Mbpp/279,0.0,,,
61715,mbpp,code-llama-multi-7b,Mbpp/280,1.0,,,
61716,mbpp,code-llama-multi-7b,Mbpp/281,1.0,,,
61717,mbpp,code-llama-multi-7b,Mbpp/282,1.0,,,
61718,mbpp,code-llama-multi-7b,Mbpp/283,1.0,,,
61719,mbpp,code-llama-multi-7b,Mbpp/284,1.0,,,
61720,mbpp,code-llama-multi-7b,Mbpp/285,0.0,,,
61721,mbpp,code-llama-multi-7b,Mbpp/286,0.0,,,
61722,mbpp,code-llama-multi-7b,Mbpp/287,0.0,,,
61723,mbpp,code-llama-multi-7b,Mbpp/290,1.0,,,
61724,mbpp,code-llama-multi-7b,Mbpp/292,1.0,,,
61725,mbpp,code-llama-multi-7b,Mbpp/293,1.0,,,
61726,mbpp,code-llama-multi-7b,Mbpp/294,0.0,,,
61727,mbpp,code-llama-multi-7b,Mbpp/296,0.0,,,
61728,mbpp,code-llama-multi-7b,Mbpp/297,1.0,,,
61729,mbpp,code-llama-multi-7b,Mbpp/299,0.0,,,
61730,mbpp,code-llama-multi-7b,Mbpp/300,0.0,,,
61731,mbpp,code-llama-multi-7b,Mbpp/301,0.0,,,
61732,mbpp,code-llama-multi-7b,Mbpp/305,0.0,,,
61733,mbpp,code-llama-multi-7b,Mbpp/306,0.0,,,
61734,mbpp,code-llama-multi-7b,Mbpp/308,0.0,,,
61735,mbpp,code-llama-multi-7b,Mbpp/309,1.0,,,
61736,mbpp,code-llama-multi-7b,Mbpp/310,0.0,,,
61737,mbpp,code-llama-multi-7b,Mbpp/311,0.0,,,
61738,mbpp,code-llama-multi-7b,Mbpp/312,1.0,,,
61739,mbpp,code-llama-multi-7b,Mbpp/388,0.0,,,
61740,mbpp,code-llama-multi-7b,Mbpp/389,0.0,,,
61741,mbpp,code-llama-multi-7b,Mbpp/390,1.0,,,
61742,mbpp,code-llama-multi-7b,Mbpp/391,0.0,,,
61743,mbpp,code-llama-multi-7b,Mbpp/392,0.0,,,
61744,mbpp,code-llama-multi-7b,Mbpp/394,1.0,,,
61745,mbpp,code-llama-multi-7b,Mbpp/395,1.0,,,
61746,mbpp,code-llama-multi-7b,Mbpp/397,1.0,,,
61747,mbpp,code-llama-multi-7b,Mbpp/398,0.0,,,
61748,mbpp,code-llama-multi-7b,Mbpp/404,1.0,,,
61749,mbpp,code-llama-multi-7b,Mbpp/405,1.0,,,
61750,mbpp,code-llama-multi-7b,Mbpp/406,0.0,,,
61751,mbpp,code-llama-multi-7b,Mbpp/409,0.0,,,
61752,mbpp,code-llama-multi-7b,Mbpp/410,0.0,,,
61753,mbpp,code-llama-multi-7b,Mbpp/412,1.0,,,
61754,mbpp,code-llama-multi-7b,Mbpp/413,1.0,,,
61755,mbpp,code-llama-multi-7b,Mbpp/414,1.0,,,
61756,mbpp,code-llama-multi-7b,Mbpp/415,0.0,,,
61757,mbpp,code-llama-multi-7b,Mbpp/418,1.0,,,
61758,mbpp,code-llama-multi-7b,Mbpp/419,0.0,,,
61759,mbpp,code-llama-multi-7b,Mbpp/420,0.0,,,
61760,mbpp,code-llama-multi-7b,Mbpp/421,1.0,,,
61761,mbpp,code-llama-multi-7b,Mbpp/422,1.0,,,
61762,mbpp,code-llama-multi-7b,Mbpp/424,1.0,,,
61763,mbpp,code-llama-multi-7b,Mbpp/425,1.0,,,
61764,mbpp,code-llama-multi-7b,Mbpp/426,1.0,,,
61765,mbpp,code-llama-multi-7b,Mbpp/427,1.0,,,
61766,mbpp,code-llama-multi-7b,Mbpp/428,1.0,,,
61767,mbpp,code-llama-multi-7b,Mbpp/429,1.0,,,
61768,mbpp,code-llama-multi-7b,Mbpp/430,0.0,,,
61769,mbpp,code-llama-multi-7b,Mbpp/432,0.0,,,
61770,mbpp,code-llama-multi-7b,Mbpp/433,0.0,,,
61771,mbpp,code-llama-multi-7b,Mbpp/435,1.0,,,
61772,mbpp,code-llama-multi-7b,Mbpp/436,1.0,,,
61773,mbpp,code-llama-multi-7b,Mbpp/437,0.0,,,
61774,mbpp,code-llama-multi-7b,Mbpp/439,1.0,,,
61775,mbpp,code-llama-multi-7b,Mbpp/440,0.0,,,
61776,mbpp,code-llama-multi-7b,Mbpp/441,1.0,,,
61777,mbpp,code-llama-multi-7b,Mbpp/445,0.0,,,
61778,mbpp,code-llama-multi-7b,Mbpp/446,1.0,,,
61779,mbpp,code-llama-multi-7b,Mbpp/447,1.0,,,
61780,mbpp,code-llama-multi-7b,Mbpp/448,0.0,,,
61781,mbpp,code-llama-multi-7b,Mbpp/450,1.0,,,
61782,mbpp,code-llama-multi-7b,Mbpp/451,1.0,,,
61783,mbpp,code-llama-multi-7b,Mbpp/453,0.0,,,
61784,mbpp,code-llama-multi-7b,Mbpp/454,1.0,,,
61785,mbpp,code-llama-multi-7b,Mbpp/455,1.0,,,
61786,mbpp,code-llama-multi-7b,Mbpp/456,1.0,,,
61787,mbpp,code-llama-multi-7b,Mbpp/457,1.0,,,
61788,mbpp,code-llama-multi-7b,Mbpp/458,1.0,,,
61789,mbpp,code-llama-multi-7b,Mbpp/459,1.0,,,
61790,mbpp,code-llama-multi-7b,Mbpp/460,1.0,,,
61791,mbpp,code-llama-multi-7b,Mbpp/462,0.0,,,
61792,mbpp,code-llama-multi-7b,Mbpp/463,0.0,,,
61793,mbpp,code-llama-multi-7b,Mbpp/465,1.0,,,
61794,mbpp,code-llama-multi-7b,Mbpp/468,0.0,,,
61795,mbpp,code-llama-multi-7b,Mbpp/470,1.0,,,
61796,mbpp,code-llama-multi-7b,Mbpp/471,1.0,,,
61797,mbpp,code-llama-multi-7b,Mbpp/472,1.0,,,
61798,mbpp,code-llama-multi-7b,Mbpp/473,0.0,,,
61799,mbpp,code-llama-multi-7b,Mbpp/474,1.0,,,
61800,mbpp,code-llama-multi-7b,Mbpp/475,1.0,,,
61801,mbpp,code-llama-multi-7b,Mbpp/476,1.0,,,
61802,mbpp,code-llama-multi-7b,Mbpp/477,1.0,,,
61803,mbpp,code-llama-multi-7b,Mbpp/478,0.0,,,
61804,mbpp,code-llama-multi-7b,Mbpp/479,1.0,,,
61805,mbpp,code-llama-multi-7b,Mbpp/554,0.0,,,
61806,mbpp,code-llama-multi-7b,Mbpp/555,1.0,,,
61807,mbpp,code-llama-multi-7b,Mbpp/556,1.0,,,
61808,mbpp,code-llama-multi-7b,Mbpp/557,1.0,,,
61809,mbpp,code-llama-multi-7b,Mbpp/558,1.0,,,
61810,mbpp,code-llama-multi-7b,Mbpp/559,0.0,,,
61811,mbpp,code-llama-multi-7b,Mbpp/560,0.0,,,
61812,mbpp,code-llama-multi-7b,Mbpp/562,1.0,,,
61813,mbpp,code-llama-multi-7b,Mbpp/563,0.0,,,
61814,mbpp,code-llama-multi-7b,Mbpp/564,1.0,,,
61815,mbpp,code-llama-multi-7b,Mbpp/565,1.0,,,
61816,mbpp,code-llama-multi-7b,Mbpp/566,1.0,,,
61817,mbpp,code-llama-multi-7b,Mbpp/567,1.0,,,
61818,mbpp,code-llama-multi-7b,Mbpp/568,1.0,,,
61819,mbpp,code-llama-multi-7b,Mbpp/569,1.0,,,
61820,mbpp,code-llama-multi-7b,Mbpp/572,0.0,,,
61821,mbpp,code-llama-multi-7b,Mbpp/573,1.0,,,
61822,mbpp,code-llama-multi-7b,Mbpp/576,1.0,,,
61823,mbpp,code-llama-multi-7b,Mbpp/577,1.0,,,
61824,mbpp,code-llama-multi-7b,Mbpp/578,0.0,,,
61825,mbpp,code-llama-multi-7b,Mbpp/579,1.0,,,
61826,mbpp,code-llama-multi-7b,Mbpp/580,1.0,,,
61827,mbpp,code-llama-multi-7b,Mbpp/581,0.0,,,
61828,mbpp,code-llama-multi-7b,Mbpp/583,0.0,,,
61829,mbpp,code-llama-multi-7b,Mbpp/585,1.0,,,
61830,mbpp,code-llama-multi-7b,Mbpp/586,1.0,,,
61831,mbpp,code-llama-multi-7b,Mbpp/587,1.0,,,
61832,mbpp,code-llama-multi-7b,Mbpp/588,1.0,,,
61833,mbpp,code-llama-multi-7b,Mbpp/589,1.0,,,
61834,mbpp,code-llama-multi-7b,Mbpp/590,0.0,,,
61835,mbpp,code-llama-multi-7b,Mbpp/591,1.0,,,
61836,mbpp,code-llama-multi-7b,Mbpp/592,0.0,,,
61837,mbpp,code-llama-multi-7b,Mbpp/593,0.0,,,
61838,mbpp,code-llama-multi-7b,Mbpp/594,0.0,,,
61839,mbpp,code-llama-multi-7b,Mbpp/596,1.0,,,
61840,mbpp,code-llama-multi-7b,Mbpp/597,0.0,,,
61841,mbpp,code-llama-multi-7b,Mbpp/598,0.0,,,
61842,mbpp,code-llama-multi-7b,Mbpp/599,1.0,,,
61843,mbpp,code-llama-multi-7b,Mbpp/600,1.0,,,
61844,mbpp,code-llama-multi-7b,Mbpp/602,0.0,,,
61845,mbpp,code-llama-multi-7b,Mbpp/603,0.0,,,
61846,mbpp,code-llama-multi-7b,Mbpp/604,1.0,,,
61847,mbpp,code-llama-multi-7b,Mbpp/605,0.0,,,
61848,mbpp,code-llama-multi-7b,Mbpp/606,0.0,,,
61849,mbpp,code-llama-multi-7b,Mbpp/607,1.0,,,
61850,mbpp,code-llama-multi-7b,Mbpp/608,0.0,,,
61851,mbpp,code-llama-multi-7b,Mbpp/610,1.0,,,
61852,mbpp,code-llama-multi-7b,Mbpp/611,1.0,,,
61853,mbpp,code-llama-multi-7b,Mbpp/612,0.0,,,
61854,mbpp,code-llama-multi-7b,Mbpp/614,1.0,,,
61855,mbpp,code-llama-multi-7b,Mbpp/615,0.0,,,
61856,mbpp,code-llama-multi-7b,Mbpp/616,1.0,,,
61857,mbpp,code-llama-multi-7b,Mbpp/618,1.0,,,
61858,mbpp,code-llama-multi-7b,Mbpp/619,0.0,,,
61859,mbpp,code-llama-multi-7b,Mbpp/620,0.0,,,
61860,mbpp,code-llama-multi-7b,Mbpp/622,0.0,,,
61861,mbpp,code-llama-multi-7b,Mbpp/623,1.0,,,
61862,mbpp,code-llama-multi-7b,Mbpp/624,1.0,,,
61863,mbpp,code-llama-multi-7b,Mbpp/626,0.0,,,
61864,mbpp,code-llama-multi-7b,Mbpp/628,1.0,,,
61865,mbpp,code-llama-multi-7b,Mbpp/629,1.0,,,
61866,mbpp,code-llama-multi-7b,Mbpp/630,0.0,,,
61867,mbpp,code-llama-multi-7b,Mbpp/631,0.0,,,
61868,mbpp,code-llama-multi-7b,Mbpp/632,0.0,,,
61869,mbpp,code-llama-multi-7b,Mbpp/633,0.0,,,
61870,mbpp,code-llama-multi-7b,Mbpp/635,0.0,,,
61871,mbpp,code-llama-multi-7b,Mbpp/637,0.0,,,
61872,mbpp,code-llama-multi-7b,Mbpp/638,0.0,,,
61873,mbpp,code-llama-multi-7b,Mbpp/639,1.0,,,
61874,mbpp,code-llama-multi-7b,Mbpp/641,0.0,,,
61875,mbpp,code-llama-multi-7b,Mbpp/643,1.0,,,
61876,mbpp,code-llama-multi-7b,Mbpp/644,0.0,,,
61877,mbpp,code-llama-multi-7b,Mbpp/720,1.0,,,
61878,mbpp,code-llama-multi-7b,Mbpp/721,0.0,,,
61879,mbpp,code-llama-multi-7b,Mbpp/722,1.0,,,
61880,mbpp,code-llama-multi-7b,Mbpp/723,1.0,,,
61881,mbpp,code-llama-multi-7b,Mbpp/724,0.0,,,
61882,mbpp,code-llama-multi-7b,Mbpp/725,0.0,,,
61883,mbpp,code-llama-multi-7b,Mbpp/726,1.0,,,
61884,mbpp,code-llama-multi-7b,Mbpp/728,1.0,,,
61885,mbpp,code-llama-multi-7b,Mbpp/730,1.0,,,
61886,mbpp,code-llama-multi-7b,Mbpp/731,0.0,,,
61887,mbpp,code-llama-multi-7b,Mbpp/732,1.0,,,
61888,mbpp,code-llama-multi-7b,Mbpp/733,1.0,,,
61889,mbpp,code-llama-multi-7b,Mbpp/734,0.0,,,
61890,mbpp,code-llama-multi-7b,Mbpp/735,0.0,,,
61891,mbpp,code-llama-multi-7b,Mbpp/736,1.0,,,
61892,mbpp,code-llama-multi-7b,Mbpp/737,1.0,,,
61893,mbpp,code-llama-multi-7b,Mbpp/739,0.0,,,
61894,mbpp,code-llama-multi-7b,Mbpp/740,0.0,,,
61895,mbpp,code-llama-multi-7b,Mbpp/741,1.0,,,
61896,mbpp,code-llama-multi-7b,Mbpp/742,0.0,,,
61897,mbpp,code-llama-multi-7b,Mbpp/743,0.0,,,
61898,mbpp,code-llama-multi-7b,Mbpp/744,1.0,,,
61899,mbpp,code-llama-multi-7b,Mbpp/745,0.0,,,
61900,mbpp,code-llama-multi-7b,Mbpp/748,0.0,,,
61901,mbpp,code-llama-multi-7b,Mbpp/749,0.0,,,
61902,mbpp,code-llama-multi-7b,Mbpp/750,1.0,,,
61903,mbpp,code-llama-multi-7b,Mbpp/751,0.0,,,
61904,mbpp,code-llama-multi-7b,Mbpp/752,1.0,,,
61905,mbpp,code-llama-multi-7b,Mbpp/753,1.0,,,
61906,mbpp,code-llama-multi-7b,Mbpp/754,1.0,,,
61907,mbpp,code-llama-multi-7b,Mbpp/755,0.0,,,
61908,mbpp,code-llama-multi-7b,Mbpp/757,1.0,,,
61909,mbpp,code-llama-multi-7b,Mbpp/758,0.0,,,
61910,mbpp,code-llama-multi-7b,Mbpp/759,0.0,,,
61911,mbpp,code-llama-multi-7b,Mbpp/760,0.0,,,
61912,mbpp,code-llama-multi-7b,Mbpp/762,0.0,,,
61913,mbpp,code-llama-multi-7b,Mbpp/763,0.0,,,
61914,mbpp,code-llama-multi-7b,Mbpp/764,1.0,,,
61915,mbpp,code-llama-multi-7b,Mbpp/765,0.0,,,
61916,mbpp,code-llama-multi-7b,Mbpp/766,1.0,,,
61917,mbpp,code-llama-multi-7b,Mbpp/767,0.0,,,
61918,mbpp,code-llama-multi-7b,Mbpp/769,0.0,,,
61919,mbpp,code-llama-multi-7b,Mbpp/770,0.0,,,
61920,mbpp,code-llama-multi-7b,Mbpp/771,1.0,,,
61921,mbpp,code-llama-multi-7b,Mbpp/772,1.0,,,
61922,mbpp,code-llama-multi-7b,Mbpp/773,0.0,,,
61923,mbpp,code-llama-multi-7b,Mbpp/775,1.0,,,
61924,mbpp,code-llama-multi-7b,Mbpp/777,1.0,,,
61925,mbpp,code-llama-multi-7b,Mbpp/778,1.0,,,
61926,mbpp,code-llama-multi-7b,Mbpp/780,0.0,,,
61927,mbpp,code-llama-multi-7b,Mbpp/781,0.0,,,
61928,mbpp,code-llama-multi-7b,Mbpp/782,0.0,,,
61929,mbpp,code-llama-multi-7b,Mbpp/784,0.0,,,
61930,mbpp,code-llama-multi-7b,Mbpp/785,1.0,,,
61931,mbpp,code-llama-multi-7b,Mbpp/786,1.0,,,
61932,mbpp,code-llama-multi-7b,Mbpp/787,0.0,,,
61933,mbpp,code-llama-multi-7b,Mbpp/788,1.0,,,
61934,mbpp,code-llama-multi-7b,Mbpp/790,1.0,,,
61935,mbpp,code-llama-multi-7b,Mbpp/791,0.0,,,
61936,mbpp,code-llama-multi-7b,Mbpp/792,1.0,,,
61937,mbpp,code-llama-multi-7b,Mbpp/793,0.0,,,
61938,mbpp,code-llama-multi-7b,Mbpp/794,0.0,,,
61939,mbpp,code-llama-multi-7b,Mbpp/796,1.0,,,
61940,mbpp,code-llama-multi-7b,Mbpp/797,0.0,,,
61941,mbpp,code-llama-multi-7b,Mbpp/798,0.0,,,
61942,mbpp,code-llama-multi-7b,Mbpp/799,1.0,,,
61943,mbpp,code-llama-multi-7b,Mbpp/800,1.0,,,
61944,mbpp,code-llama-multi-7b,Mbpp/801,1.0,,,
61945,mbpp,code-llama-multi-7b,Mbpp/803,0.0,,,
61946,mbpp,code-llama-multi-7b,Mbpp/804,0.0,,,
61947,mbpp,code-llama-multi-7b,Mbpp/805,1.0,,,
61948,mbpp,code-llama-multi-7b,Mbpp/806,1.0,,,
61949,mbpp,code-llama-multi-7b,Mbpp/807,1.0,,,
61950,mbpp,code-llama-multi-7b,Mbpp/808,1.0,,,
61951,mbpp,code-llama-multi-7b,Mbpp/809,0.0,,,
61952,mbpp,databricks--dbrx-instruct,Mbpp/2,1.0,,,
61953,mbpp,databricks--dbrx-instruct,Mbpp/3,1.0,,,
61954,mbpp,databricks--dbrx-instruct,Mbpp/4,1.0,,,
61955,mbpp,databricks--dbrx-instruct,Mbpp/6,1.0,,,
61956,mbpp,databricks--dbrx-instruct,Mbpp/7,1.0,,,
61957,mbpp,databricks--dbrx-instruct,Mbpp/8,1.0,,,
61958,mbpp,databricks--dbrx-instruct,Mbpp/9,0.0,,,
61959,mbpp,databricks--dbrx-instruct,Mbpp/11,0.0,,,
61960,mbpp,databricks--dbrx-instruct,Mbpp/12,1.0,,,
61961,mbpp,databricks--dbrx-instruct,Mbpp/14,0.0,,,
61962,mbpp,databricks--dbrx-instruct,Mbpp/16,1.0,,,
61963,mbpp,databricks--dbrx-instruct,Mbpp/17,1.0,,,
61964,mbpp,databricks--dbrx-instruct,Mbpp/18,1.0,,,
61965,mbpp,databricks--dbrx-instruct,Mbpp/19,1.0,,,
61966,mbpp,databricks--dbrx-instruct,Mbpp/20,0.0,,,
61967,mbpp,databricks--dbrx-instruct,Mbpp/56,1.0,,,
61968,mbpp,databricks--dbrx-instruct,Mbpp/57,1.0,,,
61969,mbpp,databricks--dbrx-instruct,Mbpp/58,0.0,,,
61970,mbpp,databricks--dbrx-instruct,Mbpp/59,0.0,,,
61971,mbpp,databricks--dbrx-instruct,Mbpp/61,1.0,,,
61972,mbpp,databricks--dbrx-instruct,Mbpp/62,1.0,,,
61973,mbpp,databricks--dbrx-instruct,Mbpp/63,0.0,,,
61974,mbpp,databricks--dbrx-instruct,Mbpp/64,1.0,,,
61975,mbpp,databricks--dbrx-instruct,Mbpp/65,1.0,,,
61976,mbpp,databricks--dbrx-instruct,Mbpp/66,1.0,,,
61977,mbpp,databricks--dbrx-instruct,Mbpp/67,0.0,,,
61978,mbpp,databricks--dbrx-instruct,Mbpp/68,1.0,,,
61979,mbpp,databricks--dbrx-instruct,Mbpp/69,1.0,,,
61980,mbpp,databricks--dbrx-instruct,Mbpp/70,1.0,,,
61981,mbpp,databricks--dbrx-instruct,Mbpp/71,0.0,,,
